isoform_id	ES	ES_genomic_start	ES_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000402673	2	134618192;134632077	134618313;134632195	ENSG00000152700	SAR1B	134601757,134602909,134604390,134606454,134606502,134606882,134612377,134614378,134614605,134614607,134623596,134624379,134628007,134628247,134630651,134637652,134638917,134639382,134642995,134647176
ENST00000602300	1	82425563	82425667	ENSG00000152795	HNRNPDL	82423371,82423882,82426215
ENST00000621267	1	82425563	82425667	ENSG00000152795	HNRNPDL	82423371,82423882,82426215
ENST00000368207	1	127999987	128000330	ENSG00000152894	PTPRK	127969049,127969891,127970707,127972325,127973067,127974972,127975355,127976341,127978319,127978646,127978714,127979230,127980168,127980178,127981984,127982206,127983545,127987365,127988176,127991781,127993164,127994450,127995147,127996343,127998422,128003141,128003160,128005136,128005138,128006210,128006233,128006360,128006622,128006711,128011230,128014839,128025160,128026651,128028634,128029380,128029382,128030894,128031414,128033605,128034442,128034484,128036876,128038812,128038846,128039166,128043703,128047169,128049657,128049802,128050228,128053308,128059958,128061823,128062126,128064007,128064009,128067403,128069005,128069397,128069553,128069813,128070113,128071092,128072868,128073041,128078213,128080287,128080582,128083493,128090267,128092463,128092667,128093696,128098080,128099798,128099800,128102640,128103536,128103680,128112314,128112316,128112318,128114202,128114488,128118083,128118344,128118346,128120177,128122246,128122902,128123437,128124188,128126097,128126179,128127677,128129314,128130940,128133063,128135605,128137254,128142773,128142807,128144288,128144443,128147152,128148865,128149490,128149655,128149657,128149833,128149835,128150912,128154167,128156834,128156836,128159172,128161178,128162367,128162421,128162457,128163211,128163485,128163987,128165043,128165411,128165947,128167363,128171336,128171659,128173346,128174108,128174512,128174893,128175979,128175996,128175998,128178704,128179131,128180167,128180183,128180789,128181367,128181535,128182785,128184364,128184568,128185851,128187978,128188115,128189384,128196620,128197241,128197323,128199302,128200176,128201401,128201417,128204954,128204956,128204999,128205073,128207468,128208086,128213392,128213659,128217178,128218464,128218885,128221037,128221611,128221898,128224374,128224383,128224385,128226604,128226606,128226608,128227265,128229196,128232911,128233027,128233355,128235200,128237458,128237774,128241644,128241646,128242261,128251880,128251945,128256582,128257277,128258363,128258365,128259460,128259503,128260943,128264334,128264633,128266837,128271994,128273120,128275064,128276995,128277425,128279980,128279982,128280052,128280054,128280490,128284639,128289172,128301489,128302491,128303580,128305622,128306531,128306533,128307269,128312217,128314099,128316331,128317240,128318174,128320194,128328078,128330936,128334109,128336157,128336890,128337678,128341103,128342808,128345749,128346923,128350095,128350591,128352623,128352641,128353550,128354022,128354924,128355206,128355523,128355525,128355541,128356348,128358483,128358719,128359866,128363573,128366534,128366842,128367230,128369051,128369053,128369488,128372034,128374249,128374398,128374995,128383315,128385201,128385402,128385975,128386936,128387818,128391492,128391995,128391997,128394355,128394630,128395305,128397611,128397951,128402011,128403549,128404381,128411036,128418302,128422140,128422206,128422218,128422220,128422346,128424778,128426072,128428859,128430596,128436635,128442455,128445583,128449226,128449675,128450409,128450711,128451273,128452555,128453783,128453821,128453823,128458964,128459913,128460410,128463039,128465033,128468280,128471766,128472931,128473098,128473472,128474010,128482037,128483004,128485453,128485455,128487142,128494702,128495765,128497057,128503566,128503817,128507733,128509446,128510614,128510630,128517081,128518683,128518685
ENST00000368226	2	127995249;128006026	127995266;128006055	ENSG00000152894	PTPRK	127969049,127969891,127970707,127972325,127973067,127974972,127975355,127976341,127978319,127978646,127978714,127979230,127980168,127980178,127981984,127982206,127983545,127987365,127988176,127991781,127993164,127994450,127995147,127996343,127998422,128003141,128003160,128005136,128005138,128006210,128006233,128006360,128006622,128006711,128011230,128014839,128025160,128026651,128028634,128029380,128029382,128030894,128031414,128033605,128034442,128034484,128036876,128038812,128038846,128039166,128043703,128047169,128049657,128049802,128050228,128053308,128059958,128061823,128062126,128064007,128064009,128067403,128069005,128069397,128069553,128069813,128070113,128071092,128072868,128073041,128078213,128080287,128080582,128083493,128090267,128092463,128092667,128093696,128098080,128099798,128099800,128102640,128103536,128103680,128112314,128112316,128112318,128114202,128114488,128118083,128118344,128118346,128120177,128122246,128122902,128123437,128124188,128126097,128126179,128127677,128129314,128130940,128133063,128135605,128137254,128142773,128142807,128144288,128144443,128147152,128148865,128149490,128149655,128149657,128149833,128149835,128150912,128154167,128156834,128156836,128159172,128161178,128162367,128162421,128162457,128163211,128163485,128163987,128165043,128165411,128165947,128167363,128171336,128171659,128173346,128174108,128174512,128174893,128175979,128175996,128175998,128178704,128179131,128180167,128180183,128180789,128181367,128181535,128182785,128184364,128184568,128185851,128187978,128188115,128189384,128196620,128197241,128197323,128199302,128200176,128201401,128201417,128204954,128204956,128204999,128205073,128207468,128208086,128213392,128213659,128217178,128218464,128218885,128221037,128221611,128221898,128224374,128224383,128224385,128226604,128226606,128226608,128227265,128229196,128232911,128233027,128233355,128235200,128237458,128237774,128241644,128241646,128242261,128251880,128251945,128256582,128257277,128258363,128258365,128259460,128259503,128260943,128264334,128264633,128266837,128271994,128273120,128275064,128276995,128277425,128279980,128279982,128280052,128280054,128280490,128284639,128289172,128301489,128302491,128303580,128305622,128306531,128306533,128307269,128312217,128314099,128316331,128317240,128318174,128320194,128328078,128330936,128334109,128336157,128336890,128337678,128341103,128342808,128345749,128346923,128350095,128350591,128352623,128352641,128353550,128354022,128354924,128355206,128355523,128355525,128355541,128356348,128358483,128358719,128359866,128363573,128366534,128366842,128367230,128369051,128369053,128369488,128372034,128374249,128374398,128374995,128383315,128385201,128385402,128385975,128386936,128387818,128391492,128391995,128391997,128394355,128394630,128395305,128397611,128397951,128402011,128403549,128404381,128411036,128418302,128422140,128422206,128422218,128422220,128422346,128424778,128426072,128428859,128430596,128436635,128442455,128445583,128449226,128449675,128450409,128450711,128451273,128452555,128453783,128453821,128453823,128458964,128459913,128460410,128463039,128465033,128468280,128471766,128472931,128473098,128473472,128474010,128482037,128483004,128485453,128485455,128487142,128494702,128495765,128497057,128503566,128503817,128507733,128509446,128510614,128510630,128517081,128518683,128518685
ENST00000703523	1	146077862	146077924	ENSG00000152952	PLOD2	146035840,146035842,146038335,146040987,146041550,146042290,146045571,146051043,146052582,146052821,146053346,146068378,146070776,146070802,146072339,146076002,146076191,146077009,146078051,146081188,146081304,146082577,146082927,146085590,146090411,146090794,146097967,146098097,146098099,146098156,146100716,146100999,146101341,146103273,146112074,146112190,146112546,146116733,146119908,146121900,146129652,146130591,146135700,146135702,146148868,146148901,146154809,146157500
ENST00000480704	1	146121971	146122033	ENSG00000152952	PLOD2	146035840,146035842,146038335,146040987,146041550,146042290,146045571,146051043,146052582,146052821,146053346,146068378,146070776,146070802,146072339,146076002,146076191,146077009,146078051,146081188,146081304,146082577,146082927,146085590,146090411,146090794,146097967,146098097,146098099,146098156,146100716,146100999,146101341,146103273,146112074,146112190,146112546,146116733,146119908,146121900,146129652,146130591,146135700,146135702,146148868,146148901,146154809,146157500
ENST00000448656	2	158340242;158345215	158340393;158345318	ENSG00000153237	CCDC148	158173360,158175076,158181380,158194670,158194938,158194987,158195700,158200131,158202776,158204548,158206449,158206538,158213618,158213947,158216163,158216165,158228500,158230562,158232897,158233669,158235358,158237069,158238281,158238326,158241194,158241513,158242047,158242404,158245636,158247101,158247949,158248029,158248031,158248629,158249143,158253572,158256293,158257015,158262055,158262057,158262587,158264496,158264650,158268826,158270749,158271396,158273766,158274079,158276302,158277006,158277166,158277292,158278297,158280388,158283818,158288284,158294712,158295999,158300995,158304061,158304173,158305622,158306193,158306594,158308062,158308741,158311355,158316874,158320837,158320985,158324061,158328479,158335232,158336418,158337484,158338214,158340910,158346808,158349076,158349767,158350681,158350683,158356773,158358261,158365348,158367578,158370208,158374022,158375799,158376230,158377455,158377827,158377829,158378174,158381758,158391102,158395726,158396715,158403713,158406767,158407360,158407784,158407813,158409481,158410196,158411901,158417690,158418997,158419984,158424259,158426034,158426676,158426907,158428828,158430024,158431876,158434827,158439168,158440460,158441518,158442678,158444190,158447438,158447440,158447442,158456063
ENST00000640652	2	165163618;165179552	165163709;165179691	ENSG00000153253	SCN3A	165087997,165088217,165088219,165089062,165089207,165093406,165096256,165099215,165103042,165105734,165105736,165107084,165109129,165110026,165112315,165114359,165114367,165116525,165117387,165118731,165122488,165122572,165122754,165123231,165123501,165125093,165125286,165126350,165127877,165129011,165129529,165130157,165133324,165138033,165139694,165140078,165143819,165143821,165150675,165152538,165152881,165155740,165158175,165158908,165161804,165163133,165163406,165165265,165167716,165181395,165184346,165188336,165188963,165189934,165193189,165193391,165195843,165198644,165198714,165202785,165203378
ENST00000283415	1	1467181	1467325	ENSG00000153395	LPCAT1	1458672,1458755,1458757,1458759,1458785,1458839,1458879,1458919,1458961,1459001,1459023,1459063,1459105,1459145,1459185,1459227,1459267,1459289,1459329,1459371,1459411,1459433,1459453,1459475,1459517,1459557,1459639,1459679,1459719,1459761,1459848,1461149,1463097,1464551,1464559,1464729,1464827,1464938,1464963,1465004,1465090,1465113,1465159,1465161,1465163,1465267,1465395,1465418,1465464,1465466,1465468,1465562,1465685,1465691,1465714,1465741,1465780,1467050,1468917,1470081,1476878,1476933,1476935,1477183,1477270,1477272,1477658,1478770,1479037,1481440,1484744,1484882,1487685,1489936,1493476,1494169,1497047,1497270,1498479,1498528,1498739,1498759,1498886,1498888,1499066,1499819,1500570,1500911,1505553,1505745,1505759,1505791,1505799,1505968,1507462,1510743,1511809,1514697,1516295,1516508,1518168,1518170,1518978,1519178,1519320,1520101,1523071
ENST00000447368	1	33408690	33408797	ENSG00000153560	UBP1	33390108,33391951,33392551,33393444,33395685,33397208,33398072,33398419,33400158,33406054,33408187,33408893,33410548,33414736,33416905,33417739,33418727,33425617,33427664,33428456,33433521,33435651,33440804
ENST00000397611	3	8437198;8527345;8534920	8437239;8527353;8534952	ENSG00000153707	PTPRD	8314927,8315763,8316049,8316597,8322873,8323894,8324566,8327711,8327911,8332937,8337140,8337564,8337729,8340515,8342243,8343386,8343772,8343900,8344353,8345294,8348343,8352135,8355554,8355682,8356492,8358045,8359882,8362018,8367659,8370186,8370812,8372373,8374478,8376850,8382764,8385071,8385865,8386296,8387563,8387565,8387960,8388582,8391086,8391366,8392392,8393676,8394014,8399323,8401926,8404418,8404479,8406992,8408221,8410855,8415731,8416285,8418543,8420650,8421409,8424878,8424880,8425523,8425525,8426111,8427877,8429094,8430415,8432924,8433585,8434515,8436115,8437446,8437472,8438923,8439040,8440963,8441623,8441694,8444111,8445377,8446775,8448570,8456768,8456770,8457213,8460087,8460186,8462041,8465472,8466417,8467441,8473086,8474218,8479822,8479824,8482462,8487678,8491297,8492843,8493254,8493943,8496358,8496789,8497135,8501717,8502622,8504266,8504446,8506653,8513962,8515297,8521119,8521615,8521843,8521872,8522210,8522219,8523304,8523331,8523772,8524430,8525593,8526152,8527255,8527262,8529566,8532655,8533114,8537607,8537796,8537798,8538707,8538709,8539154,8542939,8544125,8544827,8546380,8548000,8548356,8548358,8548839,8549423,8549860,8550320,8552459,8556532,8558812,8560276,8561933,8562475,8565477,8570615,8571351,8571446,8571939,8572849,8573170,8574901,8576052,8576694,8579787,8583782,8584583,8588024,8590372,8590740,8590742,8591927,8598071,8602745,8602775,8603813,8604201,8604203,8604953,8606228,8613721,8614302,8615295,8615357,8615768,8618841,8621796,8623264,8625711,8626094,8627653,8631988,8632991,8633878,8634461,8636032,8636223,8641590,8642469,8643223,8644025,8645478,8646129,8646167,8648034,8648095,8648097,8648497,8649526,8652217,8660319,8661614,8662187,8663435,8664664,8665725,8665925,8666623,8667555,8668390,8669141,8669618,8670448,8673825,8676160,8677209,8677211,8678930,8679249,8679935,8681665,8681998,8683191,8684883,8685479,8693009,8693731,8700152,8703531,8706493,8706660,8708035,8710338,8714773,8716695,8719284,8719767,8722769,8724970,8730752,8730754,8730896,8732663,8734351,8735020,8737971,8738174,8738922,8741330,8744563,8745182,8745709,8748649,8752033,8752953,8754547,8755397,8756377,8756411,8756413,8760645,8762387,8762903,8766259,8766619,8771726,8771728,8771809,8772347,8772517,8773192,8773510,8774511,8775632,8775645,8780706,8780708,8784344,8788420,8793172,8794056,8795005,8796170,8799060,8799184,8800160,8800162,8804466,8807205,8810470,8811803,8812076,8813399,8816538,8823397,8832831,8835010,8835104,8840889,8847473,8849774,8851949,8852303,8855506,8859677,8859827,8860130,8862488,8863457,8863459,8867260,8871520,8874226,8874688,8876489,8880898,8882984,8886596,8887301,8888781,8888783,8889918,8889920,8890574,8892828,8893679,8894385,8894459,8896177,8897252,8898784,8899766,8900567,8901066,8903216,8904822,8905167,8914107,8915436,8916865,8917898,8917904,8918590,8918592,8919446,8919584,8919690,8919692,8919724,8919726,8919728,8919750,8919752,8919754,8919756,8919758,8919799,8919815,8919827,8919841,8919850,8919868,8919870,8919879,8919897,8919899,8919919,8919925,8919927,8919929,8919937,8919967,8922376,8925616,8927673,8929025,8930427,8931667,8933549,8935925,8935927,8937274,8942323,8942963,8943702,8944664,8946758,8948164,8948344,8949428,8949549,8950274,8954035,8954197,8954199,8954201,8955895,8957517,8961096,8962390,8962935,8965030,8966045,8966145,8967362,8967370,8967666,8968220,8969335,8972238,8973531,8974259,8974445,8977970,8978257,8980144,8980928,8982751,8983647,8985849,8986090,8986772,8988296,8990145,8991087,8993725,8999025,8999046,9000180,9001141,9001803,9001898,9010819,9012487,9012489,9012573,9015646,9017710,9018809,9020182,9020184,9020273,9022019,9022667,9022751,9024411,9027119,9027315,9028718,9030552,9031710,9033044,9033046,9034813,9034874,9035170,9037928,9040139,9042059,9046700,9048892,9049696,9050090,9051351,9051431,9054089,9054137,9060246,9062309,9065949,9071058,9071192,9075876,9077613,9082722,9084095,9084513,9085384,9089991,9090982,9092395,9094217,9096843,9097215,9098401,9101709,9101955,9106231,9107360,9107567,9111861,9114863,9115487,9115672,9115767,9115985,9116425,9116647,9116772,9117610,9118012,9118427,9119958,9120509,9122778,9123197,9123792,9126859,9127042,9128358,9131321,9132348,9133074,9133156,9133540,9134752,9135990,9136004,9136018,9137942,9140183,9140185,9141754,9142597,9145209,9146231,9147962,9148191,9149519,9149521,9149875,9152154,9152156,9154911,9158793,9159074,9159999,9160723,9162164,9162166,9162654,9162656,9167853,9168432,9168434,9172227,9174077,9180139,9185629,9186023,9186195,9186479,9186712,9188160,9188359,9188848,9188850,9188852,9189946,9193309,9196290,9196675,9196677,9196679,9198872,9199472,9201850,9202942,9203388,9205811,9219816,9220835,9221261,9223911,9226743,9228221,9228406,9228453,9232511,9233651,9233717,9233810,9234502,9235908,9238182,9238703,9245311,9245535,9248143,9261633,9261639,9261641,9269771,9269789,9270461,9272616,9273120,9274339,9276522,9276906,9278743,9279309,9279762,9280089,9282320,9282322,9289256,9289480,9297067,9298688,9298994,9303406,9303408,9306665,9311610,9312566,9313906,9316691,9318039,9318900,9319902,9321423,9322603,9324155,9327066,9329234,9331011,9331802,9331854,9332045,9332289,9337442,9337978,9340548,9342758,9344373,9347349,9347351,9347610,9352840,9354811,9354833,9359372,9359775,9366082,9375938,9376427,9376429,9376431,9379418,9380444,9381503,9381505,9385605,9386184,9391473,9393371,9393513,9394961,9399148,9399750,9401240,9403512,9403978,9405932,9408070,9408938,9410852,9412428,9413035,9416297,9417366,9417466,9418125,9418857,9420695,9420993,9421713,9431596,9431819,9432013,9432132,9432361,9433784,9434397,9436216,9439306,9440039,9440429,9442634,9443905,9445315,9445514,9447207,9448124,9448807,9450227,9451402,9454873,9458476,9462582,9463673,9464927,9466886,9467758,9468594,9470187,9471039,9471792,9473222,9473507,9475729,9478243,9480178,9482466,9483162,9483467,9487526,9491113,9496461,9497484,9501316,9502818,9505164,9510404,9510744,9511299,9512933,9514158,9518719,9520353,9520355,9520486,9525187,9528730,9528732,9529077,9529739,9529811,9530853,9533790,9534758,9536485,9541603,9541605,9544637,9545186,9545588,9547541,9551038,9551908,9555511,9557989,9557991,9558342,9559460,9560850,9561293,9563466,9563724,9564982,9565392,9570127,9570129,9570335,9571127,9571688,9572406,9575588,9579550,9579552,9584122,9584725,9585787,9587769,9595443,9595471,9601260,9603627,9605411,9605489,9608326,9617608,9621459,9623420,9625745,9626434,9627778,9630108,9631392,9633875,9635774,9637643,9637673,9640212,9640214,9641957,9646757,9647665,9649472,9650266,9654751,9656522,9657559,9663113,9664472,9664671,9669189,9671247,9672888,9672890,9676592,9676910,9682750,9691075,9691378,9697496,9699230,9701987,9710576,9710905,9711977,9712446,9713046,9716319,9719118,9720601,9724729,9724822,9726264,9729312,9731942,9733997,9739134,9739136,9739148,9740187,9744093,9744357,9744903,9747965,9748298,9751093,9752944,9753868,9757266,9757288,9761233,9762720,9765350,9766696,9766725,9768649,9768899,9770074,9774031,9774865,9775550,9776588,9777322,9779418,9782213,9783320,9786194,9786325,9786327,9786733,9788800,9788813,9792244,9795740,9797296,9797569,9798653,9801239,9804259,9804736,9804939,9806022,9806774,9806868,9806870,9807330,9809160,9813118,9813603,9816011,9816756,9816842,9820397,9821855,9821857,9821863,9821885,9822279,9824052,9828417,9829973,9831033,9831035,9837009,9837372,9838234,9840276,9842844,9843533,9851521,9854070,9861435,9863825,9867445,9869047,9869049,9869811,9876090,9876376,9876734,9876818,9877196,9877996,9883867,9885152,9887644,9889032,9890991,9892685,9893390,9894634,9895797,9899839,9900086,9900293,9902206,9902208,9903196,9903198,9904762,9904955,9909796,9909864,9909943,9910245,9911379,9914654,9914918,9915289,9917787,9919488,9924919,9928180,9929518,9933339,9936767,9937737,9941722,9945597,9946122,9946983,9955238,9957373,9963798,9963969,9964324,9964967,9965940,9965948,9967254,9968197,9972260,9972750,9974845,9975610,9977411,9977413,9977415,9978643,9978645,9984890,9985071,9986497,9988427,9988521,9989277,9989872,9992176,9992492,9997591,10001959,10002292,10006003,10006566,10007688,10008464,10008515,10008517,10008532,10008554,10010573,10016805,10016807,10016809,10019469,10019887,10019889,10023587,10025096,10028019,10028498,10029580,10032189,10032636,10032884,10034667,10034894,10036503,10037172,10037739,10040018,10040039,10040290,10046974,10048663,10051497,10060651,10060653,10063077,10065380,10066628,10070541,10071424,10073527,10073689,10074409,10076531,10077322,10077552,10080595,10084527,10085649,10090004,10090959,10090961,10091613,10092102,10093851,10093891,10094037,10095414,10098035,10098802,10100758,10105448,10106198,10107605,10112541,10114593,10114595,10114673,10115956,10119409,10123021,10124246,10124738,10128377,10129265,10136047,10137243,10138748,10142817,10145262,10145660,10145938,10146240,10147388,10149395,10149626,10151659,10152493,10153950,10153952,10154256,10156755,10158393,10158717,10159459,10159461,10160798,10160800,10162863,10163790,10166814,10169823,10170046,10170143,10172905,10173716,10176516,10176946,10179631,10179633,10182825,10183323,10184007,10186045,10187213,10187307,10188677,10188705,10189573,10189615,10190326,10196145,10198194,10200704,10201591,10203706,10203708,10203992,10212897,10214151,10216787,10222241,10223141,10226135,10226490,10227237,10229394,10231579,10231581,10233290,10237167,10237839,10240751,10241492,10241601,10244794,10247067,10249942,10252193,10253410,10254227,10254229,10254414,10254489,10256325,10257725,10258287,10259879,10260624,10260723,10262083,10264503,10266102,10269392,10269406,10270089,10270103,10270693,10276285,10277129,10279368,10279497,10280754,10280903,10282725,10283002,10284162,10286062,10286153,10287468,10287530,10287954,10288628,10290703,10290864,10291234,10292004,10293116,10297224,10298409,10299034,10299421,10304219,10306384,10309497,10310479,10313852,10315261,10315584,10316434,10316987,10316989,10316991,10317332,10317970,10321105,10322214,10325440,10327089,10329366,10329715,10330748,10330750,10330862,10331733,10332018,10332580,10337425,10337566,10339245,10343443,10347923,10349805,10350753,10353524,10354006,10354880,10354993,10355623,10357431,10358320,10360570,10369068,10370740,10371266,10372007,10373293,10374047,10375293,10375295,10376419,10378528,10379537,10382756,10383459,10388544,10392216,10392452,10392650,10393115,10393466,10397536,10397907,10399555,10402224,10404074,10405266,10407139,10408024,10408683,10411990,10413902,10414455,10414630,10415870,10417650,10420206,10422997,10423415,10423824,10426144,10427791,10427953,10427955,10427957,10431977,10433148,10434741,10434924,10435705,10444864,10445610,10446657,10447271,10448036,10448809,10452142,10454828,10454834,10456363,10458855,10459366,10461596,10461610,10467444,10467531,10467533,10468193,10469916,10476555,10477673,10478024,10479507,10480565,10481000,10481281,10487795,10487808,10489410,10489847,10490716,10491514,10491761,10491955,10494299,10495961,10497245,10498050,10499271,10500166,10502143,10502657,10502659,10502741,10504424,10508488,10509825,10510634,10511502,10515824,10517403,10521570,10523346,10528289,10528645,10529485,10530032,10530391,10531673,10533807,10537136,10540996,10541796,10541798,10542863,10543985,10545285,10546193,10547909,10548969,10551581,10551968,10551970,10551972,10553217,10554085,10554164,10558935,10559280,10560100,10560650,10562491,10562681,10562720,10565839,10568432,10568842,10569500,10571112,10572019,10574216,10575597,10576950,10577158,10579035,10580891,10581022,10584241,10584952,10585883,10585885,10586490,10591254,10596851,10597546,10602845,10603652,10606740,10607479,10609333,10610235,10612524
ENST00000588760	1	34772336	34772473	ENSG00000153896	ZNF599	34758751,34760197,34762629,34763950,34766630,34766874,34767415,34767986,34768160,34768576,34770832,34772772
ENST00000310123	1	35133318	35133444	ENSG00000153902	LGI4	35124892,35125654,35131430,35131697,35131699,35133877,35134225,35134488,35136291,35136293,35136370,35137370,35137600,35137940,35138025
ENST00000392225	1	35133318	35133444	ENSG00000153902	LGI4	35124892,35125654,35131430,35131697,35131699,35133877,35134225,35134488,35136291,35136293,35136370,35137370,35137600,35137940,35138025
ENST00000284073	2	57263488;57650650	57268550;57650673	ENSG00000153944	MSI2	57259268,57259625,57259627,57261922,57264338,57264647,57267770,57268139,57270726,57270946,57272114,57272122,57272146,57272148,57278311,57278803,57278805,57279616,57279989,57280597,57285572,57287501,57289069,57289446,57289448,57291178,57293966,57294494,57294777,57297418,57297654,57297992,57297994,57300352,57302120,57308005,57309581,57309583,57314448,57315589,57315591,57316469,57316902,57317093,57317095,57324529,57324868,57324928,57325412,57328227,57328286,57328302,57328330,57330613,57331610,57336066,57337771,57337912,57339346,57339348,57339684,57341997,57344677,57345687,57347505,57348137,57350374,57350505,57354220,57357293,57358437,57362843,57368285,57371030,57374067,57376819,57377650,57379155,57379979,57382165,57383529,57389593,57390124,57396814,57397414,57397416,57399232,57401250,57403966,57404592,57405323,57411149,57416022,57418662,57423744,57424687,57424689,57425170,57425716,57425718,57426090,57427266,57429597,57430014,57430549,57431536,57434558,57436046,57437956,57440108,57440705,57441267,57441726,57445720,57446246,57448345,57448936,57448938,57450538,57451283,57452935,57453992,57455743,57456002,57456924,57459679,57467471,57469868,57470422,57471689,57474375,57475508,57475510,57475792,57476134,57479307,57480923,57482898,57482960,57485671,57486103,57486960,57486962,57489683,57490538,57493947,57497746,57498484,57499244,57499825,57500835,57502651,57503059,57503314,57503933,57506019,57506021,57507614,57508865,57510970,57511259,57512072,57512125,57516449,57516606,57517660,57518764,57519245,57519268,57519270,57522497,57522639,57524032,57524437,57524439,57526093,57528391,57529606,57530321,57531020,57532107,57532109,57532663,57533177,57536202,57538755,57538761,57541041,57541427,57542455,57547375,57548274,57549215,57550177,57551546,57551585,57551587,57556927,57557209,57557443,57559573,57561782,57570799,57574444,57575427,57576622,57579067,57581961,57582089,57582332,57582745,57585165,57585483,57585616,57587990,57589405,57590044,57593881,57595149,57596042,57596646,57598023,57598290,57600600,57600848,57601379,57601381,57602888,57603268,57607078,57607332,57607334,57607434,57612951,57613379,57616274,57616276,57616278,57619034,57621282,57624457,57626896,57626955,57627398,57628875,57630089,57631138,57631190,57633400,57633778,57634924,57642835,57642837,57648107,57649133,57650558,57650560,57650874,57653242,57655805,57656003,57656005,57656052,57657314,57660412,57661479,57661972,57664634,57666665,57668192,57668607,57668609,57670776,57671859,57674525,57674571,57674868,57675877,57676235,57676237,57676239,57676259,57677128,57677569
ENST00000705962	2	81983314;82001659	81983334;82001715	ENSG00000153956	CACNA2D1	81946653,81947941,81949035,81949491,81950221,81951796,81951798,81952062,81953987,81954052,81957621,81963667,81965430,81965827,81967394,81968763,81969637,81971256,81971566,81974911,81975229,81976126,81977537,81978276,81978707,81979488,81983695,81984477,81988003,81988339,81988458,81988917,81991775,81991777,81992867,81999078,81999118,81999120,81999673,81999759,82004646,82005158,82007583,82007973,82008978,82009545,82013813,82015645,82017766,82020301,82021585,82022540,82023909,82024857,82026125,82026604,82026606,82026957,82027268,82030531,82031073,82031571,82034661,82034996,82040843,82051023,82052191,82052353,82052361,82055455,82055679,82067237,82067239,82067241,82069258,82069274,82070470,82071836,82072765,82079560,82080598,82080900,82083017,82083019,82084440,82086191,82087368,82093018,82094416,82097982,82098804,82098806,82098808,82099974,82100006,82100658,82102465,82104872,82106860,82108349,82108718,82109035,82109801,82109803,82113819,82114624,82116690,82117231,82117701,82118004,82120208,82120245,82120247,82122419,82122441,82122775,82125829,82125831,82128579,82133784,82136520,82138382,82139379,82140219,82142214,82142428,82142493,82143330,82144830,82149991,82150003,82150005,82150053,82151048,82159814,82163412,82165033,82165596,82166607,82166785,82168288,82169031,82169996,82170484,82173081,82175386,82175665,82177404,82180093,82181462,82185798,82188709,82188711,82188713,82190250,82191965,82192026,82194340,82194348,82197735,82198448,82199987,82200327,82200939,82201350,82202419,82203084,82203644,82205038,82206433,82207883,82208131,82209121,82211451,82211675,82212319,82218839,82219205,82219967,82221206,82221208,82224230,82228467,82229858,82236422,82241690,82243241,82244170,82246467,82247590,82248188,82249726,82251926,82252435,82253437,82256525,82258605,82260080,82270161,82271347,82273755,82273757,82274911,82275761,82279982,82280254,82282873,82283742,82284326,82285057,82287444,82290741,82291994,82293421,82296858,82298935,82302558,82302787,82304951,82305206,82305698,82313687,82314602,82315675,82318247,82320010,82321701,82325037,82325887,82328569,82331049,82331051,82335502,82336082,82336106,82336108,82338474,82341729,82342388,82343035,82344121,82345530,82346650,82353254,82355273,82356307,82356309,82356748,82356840,82357296,82360379,82360576,82362507,82363617,82363619,82363621,82365848,82367536,82370836,82372007,82375207,82382896,82384392,82384406,82389345,82391299,82391367,82397055,82401898,82404754,82406358,82409306,82409769,82410095,82410212,82411785,82414044,82415591,82416599,82416669,82420451,82422717,82422904,82423267,82424240,82425677,82427584,82427716,82429206,82434616,82437230,82439001,82439963
