ensembl_transcript_id	TXNAME	H9-FT_1	transcript_length
ENST00000489616	ENST00000489616.1	1.16859	583
ENST00000489623	ENST00000489623.1	3.31778	570
ENST00000489654	ENST00000489654.1	0.17614	875
ENST00000489656	ENST00000489656.5	0.61219	817
ENST00000489662	ENST00000489662.1	0.12226	564
ENST00000489686	ENST00000489686.5	0.05056	423
ENST00000489698	ENST00000489698.1	1.08345	640
ENST00000489738	ENST00000489738.1	1.48014	426
ENST00000489749	ENST00000489749.1	0.0806	584
ENST00000489754	ENST00000489754.1	0.12076	429
ENST00000489755	ENST00000489755.1	0.12076	720
ENST00000489790	ENST00000489790.1	0.24151	766
ENST00000489792	ENST00000489792.1	0.04923	590
ENST00000489797	ENST00000489797.1	0.12184	616
ENST00000489804	ENST00000489804.5	2.51409	694
ENST00000489847	ENST00000489847.1	1.12013	776
ENST00000489863	ENST00000489863.5	0.3143	619
ENST00000489869	ENST00000489869.1	0.12301	842
ENST00000489870	ENST00000489870.1	0.12076	827
ENST00000489888	ENST00000489888.1	1.99811	745
ENST00000489889	ENST00000489889.2	0.2675	880
ENST00000489910	ENST00000489910.1	0.36227	703
ENST00000489915	ENST00000489915.1	53.57979	867
ENST00000489924	ENST00000489924.1	0.02344	407
ENST00000489926	ENST00000489926.6	0.34321	588
ENST00000489941	ENST00000489941.6	0.08863	597
ENST00000489942	ENST00000489942.1	0.64116	817
ENST00000489964	ENST00000489964.5	0.13261	827
ENST00000489973	ENST00000489973.6	60.74605	745
ENST00000489992	ENST00000489992.5	0.26335	648
ENST00000490008	ENST00000490008.1	1.36932	589
ENST00000490010	ENST00000490010.1	0.78488	691
ENST00000490029	ENST00000490029.1	0.43464	635
ENST00000490056	ENST00000490056.5	0.12076	906
ENST00000490078	ENST00000490078.2	0.22705	916
ENST00000490082	ENST00000490082.1	0.12076	561
ENST00000490102	ENST00000490102.6	0.39043	561
ENST00000490140	ENST00000490140.1	6.86861	680
ENST00000490156	ENST00000490156.1	1.47072	567
ENST00000490161	ENST00000490161.1	0.03019	502
ENST00000490164	ENST00000490164.1	3.48695	973
ENST00000490169	ENST00000490169.1	0.12076	505
ENST00000490171	ENST00000490171.1	0.12076	871
ENST00000490174	ENST00000490174.3	0.12076	284
ENST00000490199	ENST00000490199.2	0.12151	936
ENST00000490202	ENST00000490202.5	0.23649	965
ENST00000490208	ENST00000490208.1	0.24151	583
ENST00000490222	ENST00000490222.1	0.27156	555
ENST00000490231	ENST00000490231.7	1.00299	563
ENST00000490232	ENST00000490232.3	1.0868	300
ENST00000490235	ENST00000490235.5	0.28341	696
ENST00000490238	ENST00000490238.5	0.12076	699
ENST00000490244	ENST00000490244.2	0.1321	812
ENST00000490289	ENST00000490289.5	0.13285	628
ENST00000490314	ENST00000490314.1	0.0805	495
ENST00000490321	ENST00000490321.1	1.0226	453
ENST00000490329	ENST00000490329.1	0.24795	660
ENST00000490331	ENST00000490331.2	0.03003	487
ENST00000490335	ENST00000490335.4	0.48625	632
ENST00000490352	ENST00000490352.1	0.4253	643
ENST00000490354	ENST00000490354.5	0.16034	436
ENST00000490372	ENST00000490372.1	0.06038	323
ENST00000490385	ENST00000490385.5	0.14747	860
ENST00000490404	ENST00000490404.5	0.15454	849
ENST00000490414	ENST00000490414.1	0.5434	562
ENST00000490434	ENST00000490434.5	2.65662	829
ENST00000490451	ENST00000490451.1	4.46031	477
ENST00000490466	ENST00000490466.2	23.89906	980
ENST00000490475	ENST00000490475.1	0.12978	724
ENST00000490476	ENST00000490476.1	0.49987	716
ENST00000490483	ENST00000490483.5	0.32457	861
ENST00000490484	ENST00000490484.7	8.34526	871
ENST00000490488	ENST00000490488.5	3.68226	759
ENST00000490513	ENST00000490513.1	0.26739	914
ENST00000490516	ENST00000490516.5	0.24151	773
ENST00000490521	ENST00000490521.1	7.31806	562
ENST00000490529	ENST00000490529.5	0.12229	832
ENST00000490543	ENST00000490543.5	11.31773	673
ENST00000490546	ENST00000490546.1	0.25445	707
ENST00000490555	ENST00000490555.1	0.66387	549
ENST00000490556	ENST00000490556.1	0.36227	708
ENST00000490575	ENST00000490575.1	0.24151	953
ENST00000490591	ENST00000490591.1	1.44907	657
ENST00000490599	ENST00000490599.2	0.12413	867
ENST00000490609	ENST00000490609.2	3.10263	747
ENST00000490628	ENST00000490628.3	0.1341	462
ENST00000490631	ENST00000490631.5	0.24298	583
ENST00000490633	ENST00000490633.1	0.24151	401
ENST00000490635	ENST00000490635.1	0.3676	950
ENST00000490644	ENST00000490644.5	0.53543	681
ENST00000490653	ENST00000490653.1	0.28581	581
ENST00000490654	ENST00000490654.1	3.52831	568
ENST00000490656	ENST00000490656.5	0.13137	660
ENST00000490658	ENST00000490658.2	0.36227	257
ENST00000490668	ENST00000490668.5	1e-05	434
ENST00000490671	ENST00000490671.1	0.15934	560
ENST00000490681	ENST00000490681.1	0.12076	560
ENST00000490691	ENST00000490691.1	0.24151	457
ENST00000490726	ENST00000490726.2	1.12721	474
ENST00000490732	ENST00000490732.5	1.09719	930
ENST00000490738	ENST00000490738.5	8.65385	538
ENST00000490745	ENST00000490745.5	0.12076	480
ENST00000490774	ENST00000490774.2	0.12279	325
ENST00000490780	ENST00000490780.5	0.19085	769
ENST00000490798	ENST00000490798.6	0.24151	943
ENST00000490801	ENST00000490801.1	0.12076	865
ENST00000490804	ENST00000490804.1	1.60078	870
ENST00000490807	ENST00000490807.5	0.62817	980
ENST00000490809	ENST00000490809.1	0.12076	771
ENST00000490830	ENST00000490830.5	0.12574	810
ENST00000490840	ENST00000490840.1	0.12076	228
ENST00000490876	ENST00000490876.1	0.3911	551
ENST00000490889	ENST00000490889.2	0.73827	622
ENST00000490893	ENST00000490893.5	0.20906	728
ENST00000490916	ENST00000490916.5	0.12076	545
ENST00000490942	ENST00000490942.1	1.43057	862
ENST00000490965	ENST00000490965.1	0.12076	529
ENST00000490986	ENST00000490986.5	0.17575	977
ENST00000490989	ENST00000490989.1	0.24151	599
ENST00000490996	ENST00000490996.1	0.12786	655
ENST00000491011	ENST00000491011.1	0.12706	833
ENST00000491036	ENST00000491036.2	0.24151	728
ENST00000491038	ENST00000491038.1	0.0483	740
ENST00000491044	ENST00000491044.1	0.04025	898
ENST00000491069	ENST00000491069.5	0.14198	566
ENST00000491089	ENST00000491089.1	0.44172	553
ENST00000491093	ENST00000491093.5	0.12175	408
ENST00000491106	ENST00000491106.1	0.12459	459
ENST00000491176	ENST00000491176.1	0.01081	517
ENST00000491188	ENST00000491188.1	0.25818	701
ENST00000491191	ENST00000491191.5	0.14014	998
ENST00000491210	ENST00000491210.1	0.12076	797
ENST00000491229	ENST00000491229.1	2.7191	546
ENST00000491242	ENST00000491242.1	0.36474	596
ENST00000491249	ENST00000491249.1	0.24777	860
ENST00000491253	ENST00000491253.1	0.25753	650
ENST00000491266	ENST00000491266.5	0.69208	961
ENST00000491275	ENST00000491275.1	0.53211	547
ENST00000491299	ENST00000491299.5	0.32025	881
ENST00000491325	ENST00000491325.5	0.8616	539
ENST00000491335	ENST00000491335.1	1.61472	558
ENST00000491359	ENST00000491359.1	0.10434	999
ENST00000491386	ENST00000491386.1	0.60378	419
ENST00000491389	ENST00000491389.1	0.06501	616
ENST00000491407	ENST00000491407.1	1.38856	942
ENST00000491420	ENST00000491420.6	0.15342	781
ENST00000491430	ENST00000491430.1	0.24265	683
ENST00000491467	ENST00000491467.1	0.39555	540
ENST00000491469	ENST00000491469.1	0.12076	742
ENST00000491470	ENST00000491470.1	1.52687	674
ENST00000491471	ENST00000491471.5	0.07806	948
ENST00000491473	ENST00000491473.5	0.12851	579
ENST00000491482	ENST00000491482.5	0.11817	431
ENST00000491488	ENST00000491488.5	2.34365	602
ENST00000491489	ENST00000491489.6	0.12927	723
ENST00000491513	ENST00000491513.5	0.25761	744
ENST00000491523	ENST00000491523.5	0.12102	698
ENST00000491526	ENST00000491526.6	3.96848	506
ENST00000491560	ENST00000491560.1	12.90397	658
ENST00000491568	ENST00000491568.6	0.28326	973
ENST00000491607	ENST00000491607.5	0.12381	314
ENST00000491609	ENST00000491609.5	0.13795	924
ENST00000491617	ENST00000491617.5	0.61387	885
ENST00000491623	ENST00000491623.2	0.12076	582
ENST00000491631	ENST00000491631.5	1.02899	879
ENST00000491636	ENST00000491636.1	0.0057	546
ENST00000491665	ENST00000491665.5	0.12292	762
ENST00000491686	ENST00000491686.1	0.1245	662
ENST00000491688	ENST00000491688.1	5.21529	626
ENST00000491709	ENST00000491709.5	0.18328	792
ENST00000491723	ENST00000491723.5	0.48383	713
ENST00000491743	ENST00000491743.1	18.02207	646
ENST00000491765	ENST00000491765.5	8.74051	619
ENST00000491767	ENST00000491767.6	0.13715	992
ENST00000491775	ENST00000491775.5	0.34463	581
ENST00000491822	ENST00000491822.3	0.06038	602
ENST00000491826	ENST00000491826.2	0.36227	472
ENST00000491835	ENST00000491835.1	0.48121	830
ENST00000491838	ENST00000491838.5	0.12238	843
ENST00000491843	ENST00000491843.2	0.13153	332
ENST00000491848	ENST00000491848.1	1.59559	701
ENST00000491873	ENST00000491873.5	0.8167	769
ENST00000491890	ENST00000491890.1	0.24151	746
ENST00000491894	ENST00000491894.4	0.06038	502
ENST00000491896	ENST00000491896.1	0.12076	736
ENST00000491927	ENST00000491927.1	0.12936	938
ENST00000491936	ENST00000491936.5	0.38848	965
ENST00000491953	ENST00000491953.5	0.49838	509
ENST00000491958	ENST00000491958.5	0.49417	605
ENST00000491983	ENST00000491983.1	0.01342	608
ENST00000492007	ENST00000492007.6	2.88113	817
ENST00000492010	ENST00000492010.1	0.24835	827
ENST00000492070	ENST00000492070.1	0.24151	560
ENST00000492076	ENST00000492076.1	3.92096	613
ENST00000492078	ENST00000492078.1	0.24151	558
ENST00000492083	ENST00000492083.1	0.12076	426
ENST00000492116	ENST00000492116.5	1.37747	582
ENST00000492124	ENST00000492124.1	0.12076	583
ENST00000492141	ENST00000492141.1	0.36227	359
ENST00000492164	ENST00000492164.5	0.14754	725
ENST00000492176	ENST00000492176.2	0.12076	776
ENST00000492180	ENST00000492180.1	0.35598	613
ENST00000492189	ENST00000492189.5	0.48302	513
ENST00000492190	ENST00000492190.5	0.12076	738
ENST00000492191	ENST00000492191.5	1.24096	581
ENST00000492193	ENST00000492193.1	0.1817	546
ENST00000492213	ENST00000492213.5	0.48756	550
ENST00000492219	ENST00000492219.1	0.12076	545
ENST00000492223	ENST00000492223.5	0.2484	818
ENST00000492230	ENST00000492230.1	0.12076	512
ENST00000492233	ENST00000492233.5	0.24588	429
ENST00000492237	ENST00000492237.5	0.36227	438
ENST00000492239	ENST00000492239.5	0.37285	773
ENST00000492244	ENST00000492244.5	0.18026	673
ENST00000492245	ENST00000492245.5	0.12201	405
ENST00000492266	ENST00000492266.1	0.14767	413
ENST00000492270	ENST00000492270.1	1.69099	494
ENST00000492294	ENST00000492294.5	0.1256	652
ENST00000492314	ENST00000492314.3	0.24151	607
ENST00000492321	ENST00000492321.5	0.30702	962
ENST00000492325	ENST00000492325.5	1.02152	505
ENST00000492349	ENST00000492349.5	0.26228	729
ENST00000492375	ENST00000492375.1	0.12076	784
ENST00000492377	ENST00000492377.3	0.12076	279
ENST00000492378	ENST00000492378.1	0.5026	987
ENST00000492380	ENST00000492380.1	0.12222	843
ENST00000492390	ENST00000492390.5	0.2886	976
ENST00000492397	ENST00000492397.1	0.12294	746
ENST00000492401	ENST00000492401.2	0.62645	567
ENST00000492405	ENST00000492405.5	0.29055	668
ENST00000492422	ENST00000492422.1	0.41397	735
ENST00000492423	ENST00000492423.5	0.24151	689
ENST00000492437	ENST00000492437.1	0.03491	603
ENST00000492443	ENST00000492443.1	0.96605	745
ENST00000492466	ENST00000492466.2	0.12191	899
ENST00000492472	ENST00000492472.1	1.98329	902
ENST00000492502	ENST00000492502.2	0.12076	902
ENST00000492506	ENST00000492506.1	0.32424	830
ENST00000492514	ENST00000492514.1	1.11058	318
ENST00000492520	ENST00000492520.1	0.75501	442
ENST00000492563	ENST00000492563.1	0.1285	659
ENST00000492577	ENST00000492577.1	0.26835	717
ENST00000492589	ENST00000492589.3	0.60378	296
ENST00000492591	ENST00000492591.3	0.24151	299
ENST00000492612	ENST00000492612.6	0.55602	983
ENST00000492639	ENST00000492639.5	0.12076	549
ENST00000492650	ENST00000492650.1	0.63755	540
ENST00000492654	ENST00000492654.3	0.12076	808
ENST00000492655	ENST00000492655.1	0.1914	589
ENST00000492663	ENST00000492663.1	2.67963	546
ENST00000492666	ENST00000492666.1	0.0793	532
ENST00000492672	ENST00000492672.5	0.24622	809
ENST00000492698	ENST00000492698.1	1.29673	894
ENST00000492725	ENST00000492725.1	0.24151	376
ENST00000492740	ENST00000492740.5	0.37728	793
ENST00000492751	ENST00000492751.1	0.16747	307
ENST00000492762	ENST00000492762.1	0.24151	590
ENST00000492770	ENST00000492770.1	0.24771	783
ENST00000492791	ENST00000492791.1	0.12076	753
ENST00000492811	ENST00000492811.1	0.49392	379
ENST00000492819	ENST00000492819.1	1.11885	853
ENST00000492821	ENST00000492821.1	0.29419	562
ENST00000492837	ENST00000492837.1	0.84529	602
ENST00000492840	ENST00000492840.1	0.12076	472
ENST00000492849	ENST00000492849.5	0.12437	958
ENST00000492898	ENST00000492898.1	0.12517	951
ENST00000492910	ENST00000492910.5	0.12076	685
ENST00000492947	ENST00000492947.1	0.12076	690
ENST00000492962	ENST00000492962.1	0.24151	946
ENST00000492974	ENST00000492974.2	17.26806	447
ENST00000492975	ENST00000492975.1	0.12076	428
ENST00000492986	ENST00000492986.1	0.48302	630
ENST00000492987	ENST00000492987.2	0.38267	784
ENST00000492998	ENST00000492998.5	4.31052	745
ENST00000493013	ENST00000493013.3	0.12076	295
ENST00000493016	ENST00000493016.1	0.12307	690
ENST00000493052	ENST00000493052.2	1.32831	752
ENST00000493054	ENST00000493054.5	0.397	770
ENST00000493067	ENST00000493067.5	0.96605	217
ENST00000493074	ENST00000493074.1	1.21033	627
ENST00000493093	ENST00000493093.5	0.15039	896
ENST00000493100	ENST00000493100.1	1.13212	873
ENST00000493119	ENST00000493119.5	1.58943	716
ENST00000493127	ENST00000493127.1	0.06038	477
ENST00000493131	ENST00000493131.1	0.24151	491
ENST00000493164	ENST00000493164.5	0.17493	807
ENST00000493170	ENST00000493170.1	0.53742	953
ENST00000493174	ENST00000493174.1	0.75119	823
ENST00000493177	ENST00000493177.1	0.12076	813
ENST00000493212	ENST00000493212.1	1.44907	956
ENST00000493213	ENST00000493213.1	0.24151	866
ENST00000493218	ENST00000493218.5	1.36496	554
ENST00000493224	ENST00000493224.5	43.11367	573
ENST00000493228	ENST00000493228.1	1.34057	732
ENST00000493247	ENST00000493247.1	0.14701	876
ENST00000493249	ENST00000493249.5	0.01126	567
ENST00000493258	ENST00000493258.1	0.4971	497
ENST00000493270	ENST00000493270.1	0.24151	807
ENST00000493272	ENST00000493272.5	0.07654	590
ENST00000493274	ENST00000493274.5	0.12076	732
ENST00000493278	ENST00000493278.1	0.12551	589
ENST00000493283	ENST00000493283.5	0.12076	744
ENST00000493285	ENST00000493285.2	0.12863	319
ENST00000493331	ENST00000493331.5	0.06038	760
ENST00000493340	ENST00000493340.5	0.12076	703
ENST00000493342	ENST00000493342.1	0.12512	978
ENST00000493357	ENST00000493357.1	0.36227	473
ENST00000493358	ENST00000493358.1	0.24151	578
ENST00000493362	ENST00000493362.1	0.26574	868
ENST00000493370	ENST00000493370.1	0.36227	561
ENST00000493378	ENST00000493378.1	10.47065	548
ENST00000493411	ENST00000493411.2	0.1337	857
ENST00000493412	ENST00000493412.1	0.1254	616
ENST00000493427	ENST00000493427.1	1.00769	736
ENST00000493443	ENST00000493443.5	0.36227	558
ENST00000493469	ENST00000493469.5	2.25025	579
ENST00000493476	ENST00000493476.1	0.77766	962
ENST00000493479	ENST00000493479.1	0.12076	777
ENST00000493511	ENST00000493511.1	0.13284	663
ENST00000493513	ENST00000493513.1	0.24151	717
ENST00000493542	ENST00000493542.1	0.24151	567
ENST00000493571	ENST00000493571.1	0.12123	605
ENST00000493577	ENST00000493577.1	0.12076	875
ENST00000493588	ENST00000493588.5	0.24635	867
ENST00000493610	ENST00000493610.2	0.25066	732
ENST00000493625	ENST00000493625.5	0.13386	958
ENST00000493638	ENST00000493638.1	0.12076	715
ENST00000493653	ENST00000493653.1	0.63233	972
ENST00000493658	ENST00000493658.2	0.13995	974
ENST00000493686	ENST00000493686.1	0.36419	720
ENST00000493692	ENST00000493692.5	0.54593	951
ENST00000493694	ENST00000493694.1	2.26798	710
ENST00000493695	ENST00000493695.1	0.14425	457
ENST00000493710	ENST00000493710.1	1.32831	662
ENST00000493719	ENST00000493719.5	0.78718	760
ENST00000493722	ENST00000493722.1	1.0868	880
ENST00000493724	ENST00000493724.1	0.00735	469
ENST00000493727	ENST00000493727.5	0.48992	937
ENST00000493739	ENST00000493739.2	0.12143	566
ENST00000493744	ENST00000493744.5	0.3452	812
ENST00000493752	ENST00000493752.5	0.12351	719
ENST00000493765	ENST00000493765.1	0.10821	507
ENST00000493771	ENST00000493771.2	0.12076	885
ENST00000493782	ENST00000493782.5	0.35866	588
ENST00000493784	ENST00000493784.1	0.7439	890
ENST00000493786	ENST00000493786.2	0.1903	551
ENST00000493804	ENST00000493804.1	0.4906	807
ENST00000493835	ENST00000493835.5	0.09927	683
ENST00000493867	ENST00000493867.1	0.29559	677
ENST00000493881	ENST00000493881.1	1.36304	461
ENST00000493882	ENST00000493882.1	0.12186	668
ENST00000493891	ENST00000493891.5	0.30139	669
ENST00000493894	ENST00000493894.1	0.41389	999
ENST00000493896	ENST00000493896.2	0.48302	714
ENST00000493927	ENST00000493927.5	0.12076	627
ENST00000493934	ENST00000493934.1	0.48302	409
ENST00000493959	ENST00000493959.6	1.60278	867
ENST00000493961	ENST00000493961.5	0.48748	389
ENST00000493967	ENST00000493967.1	0.12076	574
ENST00000493968	ENST00000493968.5	1.12381	958
ENST00000493969	ENST00000493969.2	0.04025	876
ENST00000493974	ENST00000493974.1	0.72453	428
ENST00000493984	ENST00000493984.6	0.24151	687
ENST00000494002	ENST00000494002.5	0.26458	679
ENST00000494011	ENST00000494011.1	5.16134	660
ENST00000494019	ENST00000494019.5	0.12251	730
ENST00000494051	ENST00000494051.1	0.12076	392
ENST00000494074	ENST00000494074.1	1.7811	772
ENST00000494089	ENST00000494089.1	0.48302	585
ENST00000494125	ENST00000494125.1	0.84529	782
ENST00000494167	ENST00000494167.6	0.07654	579
ENST00000494175	ENST00000494175.1	0.12076	565
ENST00000494186	ENST00000494186.1	0.72453	411
ENST00000494189	ENST00000494189.1	0.16445	933
ENST00000494201	ENST00000494201.1	1.56982	625
ENST00000494203	ENST00000494203.1	1.55689	602
ENST00000494204	ENST00000494204.1	0.08808	806
ENST00000494211	ENST00000494211.5	0.24151	555
ENST00000494214	ENST00000494214.2	0.18482	594
ENST00000494215	ENST00000494215.1	0.12076	717
ENST00000494243	ENST00000494243.5	0.13314	861
ENST00000494262	ENST00000494262.5	0.24151	989
ENST00000494289	ENST00000494289.1	0.12076	481
ENST00000494307	ENST00000494307.1	0.36227	457
ENST00000494323	ENST00000494323.5	0.42346	540
ENST00000494327	ENST00000494327.1	0.12076	556
ENST00000494329	ENST00000494329.1	0.12929	796
ENST00000494334	ENST00000494334.1	0.12076	396
ENST00000494347	ENST00000494347.5	0.153	712
ENST00000494359	ENST00000494359.1	0.24151	873
ENST00000494363	ENST00000494363.1	0.12581	553
ENST00000494366	ENST00000494366.5	0.14525	668
ENST00000494444	ENST00000494444.2	0.12362	678
ENST00000494445	ENST00000494445.1	1e-05	629
ENST00000494486	ENST00000494486.1	1.06526	577
ENST00000494493	ENST00000494493.1	0.24622	719
ENST00000494502	ENST00000494502.6	0.1326	757
ENST00000494508	ENST00000494508.1	0.09249	611
ENST00000494539	ENST00000494539.5	0.12966	596
ENST00000494543	ENST00000494543.1	0.12107	453
ENST00000494572	ENST00000494572.1	0.18873	505
ENST00000494584	ENST00000494584.5	0.16272	788
ENST00000494600	ENST00000494600.1	0.87003	493
ENST00000494610	ENST00000494610.1	1.87482	539
ENST00000494612	ENST00000494612.1	0.12076	622
ENST00000494614	ENST00000494614.5	1.05836	727
ENST00000494621	ENST00000494621.5	0.2427	871
ENST00000494624	ENST00000494624.1	0.25791	753
ENST00000494648	ENST00000494648.1	0.54166	562
ENST00000494689	ENST00000494689.5	2.40067	767
ENST00000494695	ENST00000494695.4	0.36661	750
ENST00000494696	ENST00000494696.6	2.00178	770
ENST00000494702	ENST00000494702.2	0.36926	856
ENST00000494706	ENST00000494706.1	0.12217	840
ENST00000494712	ENST00000494712.3	0.24151	295
ENST00000494713	ENST00000494713.5	0.00013	524
ENST00000494728	ENST00000494728.5	0.28248	463
ENST00000494742	ENST00000494742.5	0.10494	547
ENST00000494755	ENST00000494755.1	0.12487	669
ENST00000494765	ENST00000494765.2	0.03583	985
ENST00000494771	ENST00000494771.5	0.83079	587
ENST00000494788	ENST00000494788.1	0.48302	574
ENST00000494809	ENST00000494809.1	0.12076	859
ENST00000494817	ENST00000494817.1	0.12146	801
ENST00000494833	ENST00000494833.1	0.1219	409
ENST00000494848	ENST00000494848.1	0.12768	547
ENST00000494859	ENST00000494859.5	0.40029	705
ENST00000494867	ENST00000494867.1	0.24151	795
ENST00000494886	ENST00000494886.1	0.06038	588
ENST00000494893	ENST00000494893.5	1.0868	966
ENST00000494914	ENST00000494914.1	0.01609	891
ENST00000494922	ENST00000494922.6	0.28078	829
ENST00000494926	ENST00000494926.5	0.12973	544
ENST00000494927	ENST00000494927.1	0.06038	875
ENST00000494929	ENST00000494929.5	0.04025	550
ENST00000494932	ENST00000494932.1	0.12076	566
ENST00000494934	ENST00000494934.5	0.49753	802
ENST00000494941	ENST00000494941.2	0.36227	578
ENST00000494946	ENST00000494946.6	0.12785	472
ENST00000494957	ENST00000494957.5	0.29134	679
ENST00000494974	ENST00000494974.1	1.81133	897
ENST00000494984	ENST00000494984.5	4.7074	679
ENST00000494999	ENST00000494999.1	0.12076	632
ENST00000495013	ENST00000495013.5	0.53564	460
ENST00000495016	ENST00000495016.5	0.12076	286
ENST00000495054	ENST00000495054.1	0.89668	933
ENST00000495056	ENST00000495056.2	0.12076	683
ENST00000495072	ENST00000495072.1	0.19515	727
ENST00000495112	ENST00000495112.1	0.37739	605
ENST00000495115	ENST00000495115.5	0.02196	666
ENST00000495122	ENST00000495122.1	0.12076	490
ENST00000495130	ENST00000495130.5	0.18252	744
ENST00000495145	ENST00000495145.1	0.24151	682
ENST00000495168	ENST00000495168.1	0.11309	670
ENST00000495176	ENST00000495176.5	1.0868	574
ENST00000495182	ENST00000495182.5	0.4214	626
ENST00000495198	ENST00000495198.6	3.29027	816
ENST00000495200	ENST00000495200.1	0.18244	537
ENST00000495210	ENST00000495210.1	0.13069	731
ENST00000495216	ENST00000495216.1	0.12199	418
ENST00000495239	ENST00000495239.1	0.61514	567
ENST00000495243	ENST00000495243.1	0.76725	340
ENST00000495263	ENST00000495263.2	1.05789	854
ENST00000495264	ENST00000495264.1	0.38002	319
ENST00000495282	ENST00000495282.1	0.17323	534
ENST00000495288	ENST00000495288.5	0.73819	986
ENST00000495292	ENST00000495292.1	0.24151	542
ENST00000495306	ENST00000495306.1	0.12076	899
ENST00000495313	ENST00000495313.5	0.24151	466
ENST00000495317	ENST00000495317.1	0.12225	836
ENST00000495341	ENST00000495341.5	0.12076	394
ENST00000495365	ENST00000495365.5	0.13531	842
ENST00000495369	ENST00000495369.1	0.06057	811
ENST00000495401	ENST00000495401.5	4.31491	478
ENST00000495403	ENST00000495403.1	0.72453	578
ENST00000495423	ENST00000495423.1	0.25832	913
ENST00000495433	ENST00000495433.1	0.24151	934
ENST00000495442	ENST00000495442.1	0.24151	729
ENST00000495447	ENST00000495447.5	0.58754	720
ENST00000495455	ENST00000495455.5	0.12076	906
ENST00000495456	ENST00000495456.1	0.12076	478
ENST00000495463	ENST00000495463.5	14.98798	501
ENST00000495475	ENST00000495475.1	1.20756	199
ENST00000495479	ENST00000495479.5	0.21936	541
ENST00000495502	ENST00000495502.1	3.62267	634
ENST00000495504	ENST00000495504.5	0.14585	479
ENST00000495531	ENST00000495531.1	0.36227	483
ENST00000495533	ENST00000495533.1	0.09726	673
ENST00000495561	ENST00000495561.1	13.66452	563
ENST00000495563	ENST00000495563.5	0.24151	578
ENST00000495572	ENST00000495572.1	1.28168	428
ENST00000495578	ENST00000495578.1	0.14644	718
ENST00000495581	ENST00000495581.1	0.13169	911
ENST00000495594	ENST00000495594.2	0.72453	637
ENST00000495601	ENST00000495601.1	0.33832	611
ENST00000495604	ENST00000495604.5	0.12076	428
ENST00000495605	ENST00000495605.2	0.12076	424
ENST00000495611	ENST00000495611.1	0.12734	747
ENST00000495616	ENST00000495616.1	0.36549	594
ENST00000495617	ENST00000495617.1	0.12209	732
ENST00000495650	ENST00000495650.1	1.10128	888
ENST00000495663	ENST00000495663.1	0.12076	529
ENST00000495666	ENST00000495666.5	0.12076	569
ENST00000495670	ENST00000495670.5	0.12543	837
ENST00000495676	ENST00000495676.5	0.1521	867
ENST00000495705	ENST00000495705.5	0.3582	565
ENST00000495713	ENST00000495713.5	0.12076	905
ENST00000495720	ENST00000495720.5	0.36528	868
ENST00000495781	ENST00000495781.1	0.24151	582
ENST00000495791	ENST00000495791.1	0.12076	328
ENST00000495806	ENST00000495806.1	0.13681	444
ENST00000495820	ENST00000495820.5	0.55041	851
ENST00000495834	ENST00000495834.1	0.1218	820
ENST00000495873	ENST00000495873.1	1.35004	863
ENST00000495887	ENST00000495887.1	0.49052	919
ENST00000495909	ENST00000495909.2	1.69058	457
ENST00000495923	ENST00000495923.5	0.17505	833
ENST00000495930	ENST00000495930.1	0.12076	564
ENST00000495931	ENST00000495931.1	0.09614	814
ENST00000495941	ENST00000495941.1	0.24151	681
ENST00000495953	ENST00000495953.2	0.12076	648
ENST00000495960	ENST00000495960.5	0.33889	895
ENST00000495964	ENST00000495964.1	0.27125	624
ENST00000495966	ENST00000495966.1	0.86365	820
ENST00000495977	ENST00000495977.1	3.62746	846
ENST00000495986	ENST00000495986.2	0.36525	901
ENST00000496003	ENST00000496003.5	0.46192	815
ENST00000496004	ENST00000496004.5	1.7802	744
ENST00000496020	ENST00000496020.1	0.1222	856
ENST00000496025	ENST00000496025.1	1.39267	789
ENST00000496026	ENST00000496026.1	1.20756	860
ENST00000496044	ENST00000496044.5	0.12098	673
ENST00000496049	ENST00000496049.1	1.32921	390
ENST00000496051	ENST00000496051.1	0.1714	583
ENST00000496057	ENST00000496057.1	0.99302	469
ENST00000496058	ENST00000496058.1	0.12076	459
ENST00000496059	ENST00000496059.1	0.36227	845
ENST00000496061	ENST00000496061.5	0.33626	688
ENST00000496078	ENST00000496078.1	0.24151	252
ENST00000496090	ENST00000496090.6	2.16654	658
ENST00000496115	ENST00000496115.1	1.0868	592
ENST00000496131	ENST00000496131.1	0.12251	962
ENST00000496152	ENST00000496152.1	0.80147	826
ENST00000496156	ENST00000496156.5	0.24429	892
ENST00000496161	ENST00000496161.1	0.25621	701
ENST00000496170	ENST00000496170.1	0.06219	673
ENST00000496182	ENST00000496182.5	0.133	636
ENST00000496189	ENST00000496189.1	0.25176	693
ENST00000496210	ENST00000496210.1	0.48302	363
ENST00000496237	ENST00000496237.1	0.34189	376
ENST00000496253	ENST00000496253.1	0.12076	347
ENST00000496262	ENST00000496262.1	0.12076	840
ENST00000496267	ENST00000496267.1	1.20756	782
ENST00000496273	ENST00000496273.1	0.13893	491
ENST00000496275	ENST00000496275.5	0.12076	599
ENST00000496276	ENST00000496276.5	0.4669	563
ENST00000496280	ENST00000496280.5	0.0805	849
ENST00000496288	ENST00000496288.5	0.36804	879
