ensembl_transcript_id	TXNAME	H9-FT_1	transcript_length
ENST00000555055	ENST00000555055.6	0.18171	2567
ENST00000555082	ENST00000555082.5	0.30189	2932
ENST00000555107	ENST00000555107.1	0.12076	2613
ENST00000555112	ENST00000555112.1	0.27442	2287
ENST00000555133	ENST00000555133.5	1.62449	1048
ENST00000555147	ENST00000555147.2	1.64822	2111
ENST00000555148	ENST00000555148.5	0.13556	2349
ENST00000555155	ENST00000555155.5	0.65657	1871
ENST00000555166	ENST00000555166.5	0.24402	1294
ENST00000555172	ENST00000555172.5	0.07856	1985
ENST00000555174	ENST00000555174.6	1.1071	1709
ENST00000555181	ENST00000555181.6	7.38565	2169
ENST00000555211	ENST00000555211.6	0.91573	3044
ENST00000555217	ENST00000555217.1	1.32186	3560
ENST00000555220	ENST00000555220.5	0.38879	1440
ENST00000555227	ENST00000555227.1	1.37165	1078
ENST00000555228	ENST00000555228.5	2.25735	2543
ENST00000555232	ENST00000555232.5	3.84695	3902
ENST00000555245	ENST00000555245.5	0.12076	1531
ENST00000555253	ENST00000555253.1	0.18988	3549
ENST00000555259	ENST00000555259.5	0.15527	1553
ENST00000555265	ENST00000555265.6	14.10968	4614
ENST00000555305	ENST00000555305.5	2.00713	1765
ENST00000555343	ENST00000555343.2	6.96185	1034
ENST00000555353	ENST00000555353.5	3.59576	1595
ENST00000555358	ENST00000555358.5	1.54606	2208
ENST00000555360	ENST00000555360.1	0.29518	1411
ENST00000555392	ENST00000555392.1	0.24151	1118
ENST00000555394	ENST00000555394.5	1.9284	3037
ENST00000555400	ENST00000555400.1	7.32966	2722
ENST00000555405	ENST00000555405.5	4.01256	3357
ENST00000555417	ENST00000555417.6	0.12076	1263
ENST00000555427	ENST00000555427.1	0.06951	3637
ENST00000555431	ENST00000555431.5	0.12932	1085
ENST00000555443	ENST00000555443.5	7.39959	1756
ENST00000555447	ENST00000555447.5	0.2817	4302
ENST00000555450	ENST00000555450.2	0.14723	2254
ENST00000555487	ENST00000555487.1	0.13021	1764
ENST00000555488	ENST00000555488.2	0.41893	4215
ENST00000555501	ENST00000555501.1	0.53822	4453
ENST00000555531	ENST00000555531.1	0.12076	1221
ENST00000555533	ENST00000555533.6	3.26473	1605
ENST00000555540	ENST00000555540.1	0.48302	1265
ENST00000555546	ENST00000555546.5	1.34482	2384
ENST00000555547	ENST00000555547.5	4.3052	2057
ENST00000555557	ENST00000555557.5	0.15474	1949
ENST00000555562	ENST00000555562.1	1.20756	1077
ENST00000555567	ENST00000555567.6	2.25476	1740
ENST00000555572	ENST00000555572.1	0.57277	1193
ENST00000555578	ENST00000555578.1	0.60378	2518
ENST00000555589	ENST00000555589.5	1.50129	2814
ENST00000555607	ENST00000555607.1	1.70656	4992
ENST00000555609	ENST00000555609.5	0.24767	1855
ENST00000555633	ENST00000555633.3	0.06038	2421
ENST00000555640	ENST00000555640.6	1.78534	2887
ENST00000555661	ENST00000555661.6	4.01306	2765
ENST00000555699	ENST00000555699.5	2.41729	1728
ENST00000555700	ENST00000555700.1	2.33288	4668
ENST00000555701	ENST00000555701.5	0.4743	1875
ENST00000555707	ENST00000555707.5	25.33192	1983
ENST00000555712	ENST00000555712.1	0.12076	1479
ENST00000555720	ENST00000555720.5	1.81222	3034
ENST00000555737	ENST00000555737.5	0.76546	3157
ENST00000555739	ENST00000555739.5	1.06078	1696
ENST00000555740	ENST00000555740.5	1.70286	2545
ENST00000555746	ENST00000555746.6	1.2148	2304
ENST00000555755	ENST00000555755.5	0.69296	2529
ENST00000555772	ENST00000555772.2	0.12076	1422
ENST00000555774	ENST00000555774.5	0.19989	2311
ENST00000555779	ENST00000555779.2	0.72453	3120
ENST00000555787	ENST00000555787.1	0.37104	2246
ENST00000555794	ENST00000555794.2	0.76964	2278
ENST00000555804	ENST00000555804.2	0.37707	1177
ENST00000555825	ENST00000555825.5	1.27273	3137
ENST00000555826	ENST00000555826.5	0.42548	3498
ENST00000555835	ENST00000555835.3	12.43654	2061
ENST00000555836	ENST00000555836.5	0.66119	2467
ENST00000555840	ENST00000555840.5	0.52147	2377
ENST00000555843	ENST00000555843.5	0.75553	4281
ENST00000555848	ENST00000555848.1	2.21163	1547
ENST00000555858	ENST00000555858.2	0.14227	2516
ENST00000555861	ENST00000555861.1	0.16	1751
ENST00000555872	ENST00000555872.5	0.57461	2716
ENST00000555873	ENST00000555873.1	0.61481	1161
ENST00000555879	ENST00000555879.5	0.30853	2175
ENST00000555880	ENST00000555880.5	0.13391	1894
ENST00000555883	ENST00000555883.5	0.18548	1182
ENST00000555899	ENST00000555899.1	1.05642	2164
ENST00000555912	ENST00000555912.1	2.89814	2277
ENST00000555916	ENST00000555916.1	2.05285	3548
ENST00000555944	ENST00000555944.5	0.8319	2588
ENST00000555945	ENST00000555945.1	0.67642	3908
ENST00000555968	ENST00000555968.1	1.56982	3243
ENST00000555978	ENST00000555978.5	0.06038	2145
ENST00000555985	ENST00000555985.6	1.30819	3173
ENST00000555986	ENST00000555986.5	0.57037	1626
ENST00000555994	ENST00000555994.6	0.02415	4008
ENST00000556002	ENST00000556002.5	1.19995	1039
ENST00000556013	ENST00000556013.3	0.12076	1972
ENST00000556027	ENST00000556027.5	0.32131	3951
ENST00000556029	ENST00000556029.6	81.04001	4136
ENST00000556039	ENST00000556039.5	0.33384	1855
ENST00000556053	ENST00000556053.1	0.02415	2682
ENST00000556068	ENST00000556068.5	1.65766	3363
ENST00000556074	ENST00000556074.5	2.19632	3047
ENST00000556083	ENST00000556083.1	0.71792	4674
ENST00000556095	ENST00000556095.5	16.24843	3834
ENST00000556097	ENST00000556097.5	0.13347	1054
ENST00000556103	ENST00000556103.2	0.28136	1117
ENST00000556131	ENST00000556131.2	1.01912	2937
ENST00000556143	ENST00000556143.6	9.02496	4380
ENST00000556147	ENST00000556147.6	0.57331	2978
ENST00000556148	ENST00000556148.5	0.62421	2526
ENST00000556162	ENST00000556162.6	1.36039	1855
ENST00000556173	ENST00000556173.5	0.60378	3989
ENST00000556179	ENST00000556179.5	0.13747	1232
ENST00000556184	ENST00000556184.5	5.73065	2443
ENST00000556202	ENST00000556202.5	0.31095	2639
ENST00000556216	ENST00000556216.5	0.21819	1827
ENST00000556217	ENST00000556217.5	0.48913	1027
ENST00000556219	ENST00000556219.1	0.54753	4859
ENST00000556224	ENST00000556224.6	0.17611	1838
ENST00000556227	ENST00000556227.1	2.05285	4741
ENST00000556229	ENST00000556229.2	0.12076	2292
ENST00000556242	ENST00000556242.5	0.29438	1437
ENST00000556257	ENST00000556257.5	0.3451	4229
ENST00000556260	ENST00000556260.6	14.96587	2013
ENST00000556262	ENST00000556262.5	0.92292	1960
ENST00000556272	ENST00000556272.1	3.14788	2942
ENST00000556345	ENST00000556345.6	0.14116	2016
ENST00000556399	ENST00000556399.5	9.85877	4902
ENST00000556416	ENST00000556416.1	0.12076	1772
ENST00000556422	ENST00000556422.5	0.62273	3864
ENST00000556430	ENST00000556430.1	0.24151	3254
ENST00000556431	ENST00000556431.1	6.24666	4142
ENST00000556438	ENST00000556438.6	1.33231	1734
ENST00000556440	ENST00000556440.7	26.06314	2754
ENST00000556451	ENST00000556451.5	0.14716	2282
ENST00000556454	ENST00000556454.1	1.13128	3023
ENST00000556463	ENST00000556463.5	5.46642	3584
ENST00000556478	ENST00000556478.3	5.02545	3844
ENST00000556489	ENST00000556489.4	0.06038	4438
ENST00000556496	ENST00000556496.2	0.09435	2737
ENST00000556511	ENST00000556511.2	0.22198	2117
ENST00000556539	ENST00000556539.5	39.65038	3278
ENST00000556542	ENST00000556542.2	0.24151	2286
ENST00000556548	ENST00000556548.5	4.64095	2336
ENST00000556551	ENST00000556551.2	1.32831	3695
ENST00000556585	ENST00000556585.3	0.27726	1275
ENST00000556586	ENST00000556586.1	0.48302	2056
ENST00000556588	ENST00000556588.5	0.24201	3119
ENST00000556596	ENST00000556596.1	1.27807	2844
ENST00000556597	ENST00000556597.1	0.75567	3473
ENST00000556601	ENST00000556601.5	19.75465	3543
ENST00000556611	ENST00000556611.5	8.07721	4824
ENST00000556614	ENST00000556614.6	0.08181	1138
ENST00000556645	ENST00000556645.5	0.19055	2508
ENST00000556663	ENST00000556663.5	0.3727	2112
ENST00000556666	ENST00000556666.5	1.19964	2380
ENST00000556667	ENST00000556667.1	5.67551	1924
ENST00000556670	ENST00000556670.6	1.15659	1500
ENST00000556687	ENST00000556687.5	1.5543	1124
ENST00000556703	ENST00000556703.1	0.12076	1620
ENST00000556708	ENST00000556708.1	0.12076	2284
ENST00000556715	ENST00000556715.6	12.05973	1025
ENST00000556739	ENST00000556739.5	0.12076	3386
ENST00000556743	ENST00000556743.5	0.12076	1456
ENST00000556744	ENST00000556744.2	0.24519	3578
ENST00000556752	ENST00000556752.2	0.54195	3424
ENST00000556766	ENST00000556766.6	3.48028	3573
ENST00000556808	ENST00000556808.1	3.33868	4178
ENST00000556816	ENST00000556816.6	25.69973	2581
ENST00000556821	ENST00000556821.5	0.18712	1220
ENST00000556825	ENST00000556825.5	0.6049	2215
ENST00000556839	ENST00000556839.5	1.51131	1305
ENST00000556842	ENST00000556842.5	0.57861	2443
ENST00000556844	ENST00000556844.1	2.41511	1050
ENST00000556847	ENST00000556847.5	0.1682	2791
ENST00000556865	ENST00000556865.1	0.12076	1245
ENST00000556868	ENST00000556868.1	5.14158	1067
ENST00000556874	ENST00000556874.1	0.06038	1206
ENST00000556878	ENST00000556878.1	0.57818	3371
ENST00000556893	ENST00000556893.5	0.19082	3071
ENST00000556922	ENST00000556922.1	0.60378	2776
ENST00000556925	ENST00000556925.5	1.02248	3699
ENST00000556941	ENST00000556941.1	0.12076	1021
ENST00000556945	ENST00000556945.5	5.5984	2075
ENST00000556952	ENST00000556952.3	0.68537	1573
ENST00000556961	ENST00000556961.1	0.13473	2294
ENST00000556964	ENST00000556964.1	0.12076	3034
ENST00000556969	ENST00000556969.5	1.01535	1314
ENST00000556977	ENST00000556977.5	0.63914	1961
ENST00000556979	ENST00000556979.6	5.69052	2775
ENST00000557006	ENST00000557006.6	0.02415	3938
ENST00000557013	ENST00000557013.1	0.12076	3637
ENST00000557021	ENST00000557021.5	0.20593	2258
ENST00000557038	ENST00000557038.5	0.52999	2869
ENST00000557057	ENST00000557057.5	0.31341	1750
ENST00000557058	ENST00000557058.2	0.15915	3302
ENST00000557060	ENST00000557060.1	0.69726	3203
ENST00000557076	ENST00000557076.6	0.18179	1729
ENST00000557082	ENST00000557082.5	0.15956	4254
ENST00000557112	ENST00000557112.1	0.12563	1097
ENST00000557140	ENST00000557140.5	0.12318	1400
ENST00000557142	ENST00000557142.6	0.19215	3167
ENST00000557154	ENST00000557154.6	1e-05	1496
ENST00000557164	ENST00000557164.5	0.12692	2269
ENST00000557201	ENST00000557201.5	15.40046	1371
ENST00000557210	ENST00000557210.5	0.6197	1084
ENST00000557217	ENST00000557217.5	0.41354	1846
ENST00000557235	ENST00000557235.5	0.6255	3073
ENST00000557236	ENST00000557236.6	0.60378	1245
ENST00000557254	ENST00000557254.5	0.36227	2700
ENST00000557266	ENST00000557266.5	0.24405	2110
ENST00000557284	ENST00000557284.7	0.56877	2855
ENST00000557306	ENST00000557306.1	0.98187	1533
ENST00000557316	ENST00000557316.5	0.13966	1874
ENST00000557320	ENST00000557320.5	60.96143	3264
ENST00000557321	ENST00000557321.2	4.02873	4543
ENST00000557325	ENST00000557325.5	0.12997	3096
ENST00000557332	ENST00000557332.5	0.11189	3338
ENST00000557349	ENST00000557349.5	0.36227	1005
ENST00000557359	ENST00000557359.6	0.08505	3495
ENST00000557366	ENST00000557366.5	0.15174	3829
ENST00000557373	ENST00000557373.1	0.72453	2117
ENST00000557378	ENST00000557378.6	0.27281	2750
ENST00000557380	ENST00000557380.5	1.52897	1742
ENST00000557390	ENST00000557390.6	19.99376	3277
ENST00000557399	ENST00000557399.1	0.08505	3512
ENST00000557401	ENST00000557401.5	0.68211	3598
ENST00000557419	ENST00000557419.5	0.50348	1049
ENST00000557421	ENST00000557421.7	1.81984	2944
ENST00000557429	ENST00000557429.1	1.79193	2309
ENST00000557433	ENST00000557433.5	0.48657	1904
ENST00000557434	ENST00000557434.5	1.21832	1797
ENST00000557444	ENST00000557444.5	0.75585	2447
ENST00000557450	ENST00000557450.5	14.58136	2265
ENST00000557459	ENST00000557459.2	0.08263	2003
ENST00000557471	ENST00000557471.5	1.8067	1421
ENST00000557481	ENST00000557481.6	0.12076	3480
ENST00000557491	ENST00000557491.1	0.18633	2724
ENST00000557510	ENST00000557510.5	0.24239	1029
ENST00000557533	ENST00000557533.2	0.36227	1207
ENST00000557540	ENST00000557540.7	9.01217	1259
ENST00000557543	ENST00000557543.5	0.36227	2020
ENST00000557544	ENST00000557544.2	0.12076	1039
ENST00000557550	ENST00000557550.6	7.74291	1529
ENST00000557557	ENST00000557557.1	3.12559	2939
ENST00000557575	ENST00000557575.5	4.45731	2188
ENST00000557594	ENST00000557594.5	0.90666	3381
ENST00000557597	ENST00000557597.5	0.83756	3547
ENST00000557601	ENST00000557601.2	0.12076	1090
ENST00000557607	ENST00000557607.5	0.75702	1983
ENST00000557615	ENST00000557615.5	0.48302	1021
ENST00000557636	ENST00000557636.5	0.2181	4168
ENST00000557644	ENST00000557644.5	0.70721	2367
ENST00000557657	ENST00000557657.5	0.51814	2572
ENST00000557658	ENST00000557658.6	7.05817	2530
ENST00000557660	ENST00000557660.5	4.84387	2360
ENST00000557661	ENST00000557661.2	1.8735	1997
ENST00000557667	ENST00000557667.5	0.4165	4240
ENST00000557673	ENST00000557673.6	0.14402	1956
ENST00000557682	ENST00000557682.6	103.64778	2683
ENST00000557710	ENST00000557710.5	0.25341	1751
ENST00000557711	ENST00000557711.5	0.27486	1584
ENST00000557731	ENST00000557731.1	2.68034	1863
ENST00000557735	ENST00000557735.1	0.48302	2106
ENST00000557781	ENST00000557781.5	0.61782	1569
ENST00000557785	ENST00000557785.5	6.61955	2854
ENST00000557796	ENST00000557796.6	2.17148	2666
ENST00000557803	ENST00000557803.5	1.58579	2219
ENST00000557842	ENST00000557842.6	1.919	2722
ENST00000557868	ENST00000557868.1	7.1346	1029
ENST00000557871	ENST00000557871.1	0.12076	1041
ENST00000557893	ENST00000557893.5	7.36609	1548
ENST00000557906	ENST00000557906.6	0.24478	1790
ENST00000557907	ENST00000557907.5	0.22005	2295
ENST00000557916	ENST00000557916.5	0.12469	1401
ENST00000557924	ENST00000557924.5	3.94906	3021
ENST00000557941	ENST00000557941.1	1.69058	1201
ENST00000557943	ENST00000557943.6	29.77509	2289
ENST00000557945	ENST00000557945.5	0.13526	1386
ENST00000557958	ENST00000557958.1	2.19176	1881
ENST00000557963	ENST00000557963.1	0.72453	1670
ENST00000557975	ENST00000557975.5	0.04071	1086
ENST00000557978	ENST00000557978.6	3.67189	1416
ENST00000557983	ENST00000557983.1	5.15978	2594
ENST00000557985	ENST00000557985.2	0.16054	1981
ENST00000557988	ENST00000557988.5	0.52877	1201
ENST00000557993	ENST00000557993.6	0.29928	1568
ENST00000557998	ENST00000557998.5	1.26935	4803
ENST00000558000	ENST00000558000.1	0.20518	1886
ENST00000558013	ENST00000558013.5	0.93113	3144
ENST00000558018	ENST00000558018.5	0.24547	1989
ENST00000558029	ENST00000558029.6	0.35091	1746
ENST00000558036	ENST00000558036.5	4.90883	2108
ENST00000558058	ENST00000558058.5	0.39768	3222
ENST00000558061	ENST00000558061.1	0.60378	1943
ENST00000558065	ENST00000558065.1	5.1799	3751
ENST00000558067	ENST00000558067.5	0.25683	3528
ENST00000558081	ENST00000558081.3	0.12076	1231
ENST00000558083	ENST00000558083.2	2.74875	4440
ENST00000558121	ENST00000558121.5	3.28477	3338
ENST00000558123	ENST00000558123.5	0.57833	1934
ENST00000558133	ENST00000558133.1	1.54581	4333
ENST00000558157	ENST00000558157.5	2.02553	2439
ENST00000558170	ENST00000558170.6	1.01247	4012
ENST00000558189	ENST00000558189.1	2.97095	4689
ENST00000558205	ENST00000558205.5	2.19507	1006
ENST00000558208	ENST00000558208.1	0.48302	2520
ENST00000558222	ENST00000558222.1	1.15702	1034
ENST00000558223	ENST00000558223.6	2.03642	2430
ENST00000558234	ENST00000558234.1	0.48302	3910
ENST00000558264	ENST00000558264.5	7.901	2687
ENST00000558270	ENST00000558270.2	0.14637	4624
ENST00000558288	ENST00000558288.1	2.3194	3558
ENST00000558289	ENST00000558289.5	16.12836	4516
ENST00000558305	ENST00000558305.5	1.3783	4644
ENST00000558311	ENST00000558311.5	0.58987	1266
ENST00000558314	ENST00000558314.5	0.73628	1031
ENST00000558331	ENST00000558331.5	0.71698	1803
ENST00000558362	ENST00000558362.5	2.14497	3911
ENST00000558368	ENST00000558368.2	0.12076	1921
ENST00000558432	ENST00000558432.5	0.10632	2895
ENST00000558457	ENST00000558457.6	5.01397	3430
ENST00000558494	ENST00000558494.5	5.2475	1472
ENST00000558498	ENST00000558498.5	0.02415	2807
ENST00000558499	ENST00000558499.2	0.42264	4856
ENST00000558506	ENST00000558506.1	0.71524	4384
ENST00000558507	ENST00000558507.1	8.14178	1954
ENST00000558522	ENST00000558522.5	0.24754	1074
ENST00000558533	ENST00000558533.5	0.26841	1916
ENST00000558535	ENST00000558535.1	1.42367	2586
ENST00000558555	ENST00000558555.6	15.23414	2021
ENST00000558570	ENST00000558570.5	0.26235	2917
ENST00000558588	ENST00000558588.5	0.12076	4643
ENST00000558590	ENST00000558590.1	0.32727	2772
ENST00000558598	ENST00000558598.1	3.15183	3936
ENST00000558602	ENST00000558602.5	0.27816	2217
ENST00000558617	ENST00000558617.1	0.12076	1778
ENST00000558621	ENST00000558621.2	0.12076	1726
ENST00000558629	ENST00000558629.5	0.46991	4374
ENST00000558644	ENST00000558644.2	0.13786	1401
ENST00000558653	ENST00000558653.5	0.1258	1131
ENST00000558656	ENST00000558656.1	0.12076	1446
ENST00000558662	ENST00000558662.5	0.93739	1765
ENST00000558676	ENST00000558676.5	0.16556	4670
ENST00000558678	ENST00000558678.1	0.17259	4281
ENST00000558707	ENST00000558707.3	0.99623	1342
ENST00000558745	ENST00000558745.5	0.12269	1340
ENST00000558747	ENST00000558747.5	0.1314	2133
ENST00000558758	ENST00000558758.5	1.10063	2060
ENST00000558767	ENST00000558767.6	0.3621	2124
ENST00000558768	ENST00000558768.5	0.01725	4581
ENST00000558770	ENST00000558770.5	1.15679	3071
ENST00000558822	ENST00000558822.5	0.12076	2128
ENST00000558838	ENST00000558838.1	0.36227	2590
ENST00000558850	ENST00000558850.5	0.31112	2971
ENST00000558864	ENST00000558864.5	1.20756	3868
ENST00000558868	ENST00000558868.6	15.59095	2381
ENST00000558883	ENST00000558883.1	0.1425	1191
ENST00000558887	ENST00000558887.2	0.06038	1124
ENST00000558893	ENST00000558893.5	0.12769	1209
ENST00000558902	ENST00000558902.5	0.13544	3074
ENST00000558910	ENST00000558910.3	0.37067	1968
ENST00000558922	ENST00000558922.2	0.12076	1725
ENST00000558924	ENST00000558924.1	0.15824	3626
ENST00000558940	ENST00000558940.1	0.06038	2425
ENST00000558952	ENST00000558952.2	0.75656	4724
ENST00000558964	ENST00000558964.5	0.30218	4441
ENST00000558978	ENST00000558978.5	1.88347	1171
ENST00000558984	ENST00000558984.1	5.73373	1705
ENST00000558985	ENST00000558985.6	1.62786	1445
ENST00000558989	ENST00000558989.1	0.48302	1816
ENST00000558991	ENST00000558991.1	0.72453	1957
ENST00000559007	ENST00000559007.5	0.21575	4835
ENST00000559012	ENST00000559012.2	0.81648	1620
ENST00000559030	ENST00000559030.1	0.36227	4020
ENST00000559070	ENST00000559070.5	0.26333	4644
ENST00000559075	ENST00000559075.5	0.25931	1735
ENST00000559082	ENST00000559082.5	1.84062	1094
ENST00000559087	ENST00000559087.5	0.57424	1708
ENST00000559089	ENST00000559089.6	1.50229	1707
ENST00000559090	ENST00000559090.5	0.59723	3637
ENST00000559098	ENST00000559098.5	0.21731	2865
ENST00000559107	ENST00000559107.5	0.09564	1353
ENST00000559111	ENST00000559111.1	1.32831	2384
ENST00000559112	ENST00000559112.3	0.36227	2382
ENST00000559113	ENST00000559113.6	0.24814	1542
ENST00000559127	ENST00000559127.5	0.47214	1585
ENST00000559138	ENST00000559138.5	1.85287	2041
ENST00000559152	ENST00000559152.5	0.16312	2228
ENST00000559153	ENST00000559153.5	0.13938	1918
ENST00000559169	ENST00000559169.1	1.14574	2552
ENST00000559175	ENST00000559175.1	0.38719	3609
ENST00000559177	ENST00000559177.6	0.01725	2274
ENST00000559185	ENST00000559185.5	0.31112	2905
ENST00000559191	ENST00000559191.5	0.33715	1575
ENST00000559199	ENST00000559199.5	2.04992	2059
ENST00000559206	ENST00000559206.1	0.52396	1740
ENST00000559232	ENST00000559232.2	0.12076	2200
ENST00000559237	ENST00000559237.5	0.25683	4902
ENST00000559271	ENST00000559271.1	0.37837	1558
ENST00000559274	ENST00000559274.1	0.87161	1053
ENST00000559299	ENST00000559299.2	12.07556	2011
ENST00000559323	ENST00000559323.5	0.60489	2002
ENST00000559329	ENST00000559329.5	2.36058	1917
ENST00000559336	ENST00000559336.5	0.18337	1515
ENST00000559345	ENST00000559345.5	0.37449	1468
ENST00000559358	ENST00000559358.1	0.06038	1159
ENST00000559364	ENST00000559364.1	8.28961	1321
ENST00000559381	ENST00000559381.5	0.12076	1641
ENST00000559404	ENST00000559404.5	0.08833	1502
ENST00000559420	ENST00000559420.2	2.15939	4840
ENST00000559428	ENST00000559428.2	0.60378	1277
ENST00000559446	ENST00000559446.1	0.19555	1409
ENST00000559450	ENST00000559450.5	5.71647	1637
ENST00000559456	ENST00000559456.1	0.13542	1282
ENST00000559459	ENST00000559459.5	0.54612	2129
ENST00000559465	ENST00000559465.1	3.77325	1620
ENST00000559469	ENST00000559469.5	0.67246	1204
ENST00000559482	ENST00000559482.5	0.12608	1278
ENST00000559499	ENST00000559499.1	1.25245	3325
ENST00000559505	ENST00000559505.1	0.24151	1005
ENST00000559514	ENST00000559514.5	1.80871	4270
ENST00000559524	ENST00000559524.5	0.42512	1828
ENST00000559535	ENST00000559535.6	0.18113	1283
ENST00000559554	ENST00000559554.5	0.18962	1051
ENST00000559573	ENST00000559573.3	0.155	2204
ENST00000559596	ENST00000559596.6	51.529	2263
ENST00000559598	ENST00000559598.7	2.29496	1866
ENST00000559624	ENST00000559624.5	0.70545	3548
ENST00000559658	ENST00000559658.5	2.01121	1889
ENST00000559705	ENST00000559705.1	0.36541	1045
ENST00000559720	ENST00000559720.5	0.14597	1220
ENST00000559729	ENST00000559729.5	0.87886	1256
ENST00000559742	ENST00000559742.5	0.63735	2584
ENST00000559756	ENST00000559756.1	0.24151	1402
ENST00000559769	ENST00000559769.1	9.44271	1948
ENST00000559775	ENST00000559775.5	4.09146	1602
ENST00000559779	ENST00000559779.2	0.16217	2131
ENST00000559780	ENST00000559780.6	0.24478	1964
ENST00000559786	ENST00000559786.1	4.10569	1955
ENST00000559798	ENST00000559798.2	1.32454	1308
ENST00000559799	ENST00000559799.5	0.36227	1178
ENST00000559809	ENST00000559809.2	1.67648	1201
ENST00000559818	ENST00000559818.6	1.71346	1615
ENST00000559829	ENST00000559829.5	0.02415	4894
ENST00000559831	ENST00000559831.6	8.79578	3095
ENST00000559835	ENST00000559835.5	4.93754	1446
ENST00000559886	ENST00000559886.1	0.46351	2462
ENST00000559891	ENST00000559891.1	3.77249	2133
ENST00000559920	ENST00000559920.5	1.20756	2284
ENST00000559934	ENST00000559934.5	0.52104	2741
ENST00000559940	ENST00000559940.1	1.10358	3629
ENST00000559946	ENST00000559946.1	0.12076	1603
ENST00000559981	ENST00000559981.1	4.01596	3670
ENST00000560002	ENST00000560002.5	0.12076	4040
ENST00000560013	ENST00000560013.5	0.33284	1868
ENST00000560049	ENST00000560049.3	2.79239	1413
ENST00000560061	ENST00000560061.1	0.63639	1449
ENST00000560068	ENST00000560068.1	0.24151	3213
ENST00000560078	ENST00000560078.1	0.70554	2913
ENST00000560099	ENST00000560099.5	0.98115	2596
ENST00000560107	ENST00000560107.6	1.27859	2721
ENST00000560119	ENST00000560119.5	0.79471	2053
ENST00000560131	ENST00000560131.2	1.71286	2615
ENST00000560153	ENST00000560153.2	0.12076	1966
ENST00000560160	ENST00000560160.1	1.23343	1809
ENST00000560179	ENST00000560179.2	0.24315	2608
ENST00000560192	ENST00000560192.5	1.13653	2469
ENST00000560196	ENST00000560196.5	0.15625	1014
ENST00000560197	ENST00000560197.5	0.24151	1378
ENST00000560215	ENST00000560215.5	0.52158	2088
ENST00000560245	ENST00000560245.5	5.96624	1199
ENST00000560247	ENST00000560247.5	0.57495	1708
ENST00000560253	ENST00000560253.1	0.16936	1060
ENST00000560255	ENST00000560255.2	8.57365	4223
ENST00000560262	ENST00000560262.5	0.63955	4315
ENST00000560266	ENST00000560266.5	0.42653	1089
ENST00000560270	ENST00000560270.1	0.12076	1688
ENST00000560281	ENST00000560281.6	16.32896	2773
ENST00000560289	ENST00000560289.5	4.67309	1859
ENST00000560291	ENST00000560291.2	0.12076	1800
ENST00000560294	ENST00000560294.5	0.13892	2293
ENST00000560302	ENST00000560302.5	1.25281	3765
ENST00000560312	ENST00000560312.5	0.12076	3146
ENST00000560327	ENST00000560327.1	0.30189	1386
ENST00000560344	ENST00000560344.6	1.439	2470
ENST00000560346	ENST00000560346.6	0.36227	4379
ENST00000560347	ENST00000560347.1	0.06038	1750
ENST00000560351	ENST00000560351.2	0.18113	3688
ENST00000560355	ENST00000560355.1	2.05285	4109
ENST00000560369	ENST00000560369.5	0.14973	2586
ENST00000560380	ENST00000560380.2	0.36227	1691
ENST00000560386	ENST00000560386.5	0.24151	3438
ENST00000560390	ENST00000560390.1	0.24151	3102
ENST00000560411	ENST00000560411.5	0.24218	1088
ENST00000560417	ENST00000560417.6	0.43207	2625
ENST00000560419	ENST00000560419.1	0.12076	4059
ENST00000560433	ENST00000560433.5	0.78199	2440
ENST00000560440	ENST00000560440.5	2.97777	4396
ENST00000560441	ENST00000560441.5	0.9402	4723
ENST00000560444	ENST00000560444.1	0.56976	1631
ENST00000560479	ENST00000560479.3	0.02415	2679
ENST00000560491	ENST00000560491.2	0.12076	1026
ENST00000560504	ENST00000560504.1	1.42932	1114
ENST00000560509	ENST00000560509.5	0.17564	3966
ENST00000560518	ENST00000560518.1	0.27593	1972
ENST00000560536	ENST00000560536.5	0.12076	3431
ENST00000560539	ENST00000560539.5	0.12076	1774
ENST00000560540	ENST00000560540.5	15.84457	2062
ENST00000560545	ENST00000560545.2	0.12076	1022
ENST00000560559	ENST00000560559.2	0.90389	2967
ENST00000560563	ENST00000560563.2	0.15603	2339
ENST00000560566	ENST00000560566.5	1.52736	1039
ENST00000560567	ENST00000560567.5	0.27192	1536
ENST00000560570	ENST00000560570.5	1.27024	2321
ENST00000560576	ENST00000560576.1	0.12076	2348
ENST00000560583	ENST00000560583.5	1.49989	1204
ENST00000560587	ENST00000560587.1	1.0868	1441
ENST00000560588	ENST00000560588.5	0.83618	2202
ENST00000560595	ENST00000560595.6	0.40717	1546
ENST00000560603	ENST00000560603.6	0.14827	1881
ENST00000560615	ENST00000560615.6	24.08612	1466
ENST00000560637	ENST00000560637.5	10.18088	3684
ENST00000560638	ENST00000560638.1	1.26971	2518
ENST00000560658	ENST00000560658.5	0.01725	1649
ENST00000560667	ENST00000560667.5	1.14997	2110
ENST00000560670	ENST00000560670.5	0.12076	1334
ENST00000560685	ENST00000560685.1	0.72453	1768
ENST00000560708	ENST00000560708.5	0.12557	1060
ENST00000560715	ENST00000560715.5	0.37123	2892
ENST00000560717	ENST00000560717.5	0.53158	1111
ENST00000560721	ENST00000560721.6	0.16315	3368
ENST00000560723	ENST00000560723.5	0.24151	2683
ENST00000560734	ENST00000560734.5	2.99363	1731
