ensembl_transcript_id	TXNAME	H9-FT_1	transcript_length
ENST00000425673	ENST00000425673.6	30.92139	8048
ENST00000425690	ENST00000425690.8	9.49196	5792
ENST00000425708	ENST00000425708.6	4.59224	10052
ENST00000425929	ENST00000425929.6	1.50739	5513
ENST00000425953	ENST00000425953.6	16.66428	10100
ENST00000426077	ENST00000426077.3	10.50574	5922
ENST00000426088	ENST00000426088.5	0.11362	7434
ENST00000426105	ENST00000426105.7	57.17579	5385
ENST00000426142	ENST00000426142.6	2.12386	5800
ENST00000426154	ENST00000426154.5	8.42643	5275
ENST00000426361	ENST00000426361.7	9.08022	5211
ENST00000426431	ENST00000426431.2	1.82882	7603
ENST00000426467	ENST00000426467.1	0.12076	5052
ENST00000426481	ENST00000426481.5	0.70222	6273
ENST00000426496	ENST00000426496.6	3.52837	10175
ENST00000426508	ENST00000426508.7	21.87068	5232
ENST00000426542	ENST00000426542.6	2.08824	6118
ENST00000426576	ENST00000426576.6	5.62653	5120
ENST00000426589	ENST00000426589.2	0.24151	6996
ENST00000426654	ENST00000426654.6	13.3728	14219
ENST00000426664	ENST00000426664.6	0.67285	5484
ENST00000426744	ENST00000426744.5	0.89612	9878
ENST00000426763	ENST00000426763.3	4.03424	5620
ENST00000426851	ENST00000426851.6	0.57919	5268
ENST00000427012	ENST00000427012.3	0.44249	6011
ENST00000427025	ENST00000427025.6	33.79599	7500
ENST00000427076	ENST00000427076.5	5.43034	6466
ENST00000427183	ENST00000427183.6	0.65196	6238
ENST00000427191	ENST00000427191.6	25.56989	8487
ENST00000427277	ENST00000427277.7	13.99608	7080
ENST00000427401	ENST00000427401.9	3.84239	8352
ENST00000427447	ENST00000427447.5	7.72618	9124
ENST00000427512	ENST00000427512.6	4.86242	5130
ENST00000427522	ENST00000427522.6	4.43559	7827
ENST00000427531	ENST00000427531.6	0.48302	5436
ENST00000427635	ENST00000427635.6	5.99316	6391
ENST00000427704	ENST00000427704.6	12.73596	9531
ENST00000427738	ENST00000427738.8	10.16697	8540
ENST00000427824	ENST00000427824.1	0.64403	5178
ENST00000427836	ENST00000427836.8	11.45065	9774
ENST00000427845	ENST00000427845.5	0.35043	5038
ENST00000427926	ENST00000427926.6	3.30882	5518
ENST00000427980	ENST00000427980.7	18.43381	7896
ENST00000427997	ENST00000427997.5	0.15455	5047
ENST00000428026	ENST00000428026.6	11.76252	5550
ENST00000428043	ENST00000428043.5	0.183	5120
ENST00000428135	ENST00000428135.7	27.62336	6357
ENST00000428136	ENST00000428136.2	3.78818	5109
ENST00000428210	ENST00000428210.5	1.20651	6776
ENST00000428216	ENST00000428216.4	35.4297	11731
ENST00000428287	ENST00000428287.6	4.70635	7722
ENST00000428386	ENST00000428386.5	5.0768	7385
ENST00000428443	ENST00000428443.8	32.96049	10671
ENST00000428457	ENST00000428457.1	8.4112	5070
ENST00000428502	ENST00000428502.6	0.41916	6330
ENST00000428599	ENST00000428599.6	3.43779	6016
ENST00000428670	ENST00000428670.8	35.67036	7062
ENST00000428675	ENST00000428675.6	1.53963	6696
ENST00000428746	ENST00000428746.6	1.75855	5064
ENST00000428762	ENST00000428762.6	143.19023	11708
ENST00000429174	ENST00000429174.6	0.01098	6739
ENST00000429204	ENST00000429204.6	14.02851	6269
ENST00000429277	ENST00000429277.7	0.68812	5033
ENST00000429285	ENST00000429285.6	2.51452	8475
ENST00000429433	ENST00000429433.3	2.2471	6654
ENST00000429492	ENST00000429492.6	2.40382	7723
ENST00000429705	ENST00000429705.6	4.14124	5128
ENST00000429713	ENST00000429713.7	0.81005	15416
ENST00000429829	ENST00000429829.6	0.36338	19245
ENST00000429851	ENST00000429851.6	0.93703	13277
ENST00000429888	ENST00000429888.5	101.0555	7325
ENST00000429896	ENST00000429896.6	0.76894	6563
ENST00000429972	ENST00000429972.6	0.87301	9430
ENST00000429976	ENST00000429976.5	0.66416	10481
ENST00000429984	ENST00000429984.5	0.21924	6255
ENST00000429989	ENST00000429989.8	19.98632	5547
ENST00000430027	ENST00000430027.3	0.36227	15364
ENST00000430069	ENST00000430069.5	8.49496	7948
ENST00000430195	ENST00000430195.2	0.36594	5077
ENST00000430249	ENST00000430249.7	1.47957	5723
ENST00000430262	ENST00000430262.3	45.49619	11628
ENST00000430321	ENST00000430321.5	0.33811	5411
ENST00000430328	ENST00000430328.6	9.54141	7992
ENST00000430479	ENST00000430479.6	8.96214	6459
ENST00000430627	ENST00000430627.6	1.13001	5918
ENST00000430636	ENST00000430636.2	0.45988	5665
ENST00000430669	ENST00000430669.6	1.19996	8232
ENST00000430710	ENST00000430710.8	14.96032	7422
ENST00000430834	ENST00000430834.1	0.75001	5379
ENST00000430969	ENST00000430969.6	19.75287	10839
ENST00000431016	ENST00000431016.6	10.82757	5546
ENST00000431060	ENST00000431060.4	0.24151	5068
ENST00000431105	ENST00000431105.2	2.89999	7858
ENST00000431180	ENST00000431180.5	0.98153	7555
ENST00000431317	ENST00000431317.6	1.90354	5783
ENST00000431350	ENST00000431350.7	65.02717	5723
ENST00000431367	ENST00000431367.6	19.15004	5021
ENST00000431473	ENST00000431473.4	1.0868	10577
ENST00000431489	ENST00000431489.6	12.80439	5105
ENST00000431532	ENST00000431532.6	0.29966	6080
ENST00000431670	ENST00000431670.7	2.36408	6042
ENST00000431736	ENST00000431736.6	0.45232	6061
ENST00000431828	ENST00000431828.6	21.21819	5156
ENST00000431842	ENST00000431842.6	0.65913	7119
ENST00000431877	ENST00000431877.7	26.29105	5308
ENST00000431932	ENST00000431932.6	4.98569	5875
ENST00000431948	ENST00000431948.6	1.47131	5556
ENST00000432045	ENST00000432045.6	0.60378	6411
ENST00000432054	ENST00000432054.6	3.12155	5631
ENST00000432072	ENST00000432072.6	1.12047	7759
ENST00000432079	ENST00000432079.5	18.88331	7848
ENST00000432176	ENST00000432176.7	19.09113	13178
ENST00000432230	ENST00000432230.6	7.36609	5929
ENST00000432242	ENST00000432242.5	0.06038	5324
ENST00000432329	ENST00000432329.6	12.56513	7650
ENST00000432730	ENST00000432730.6	0.80446	7805
ENST00000432791	ENST00000432791.7	0.06038	5574
ENST00000432829	ENST00000432829.7	0.03019	7448
ENST00000432854	ENST00000432854.5	10.15729	9618
ENST00000432900	ENST00000432900.7	5.67213	6116
ENST00000432907	ENST00000432907.6	0.34475	5180
ENST00000432992	ENST00000432992.7	9.08145	8269
ENST00000433011	ENST00000433011.6	0.42743	5399
ENST00000433050	ENST00000433050.6	0.24151	5203
ENST00000433060	ENST00000433060.3	20.29715	8980
ENST00000433129	ENST00000433129.6	1.5749	6883
ENST00000433197	ENST00000433197.4	3.37582	7895
ENST00000433211	ENST00000433211.7	0.35496	10696
ENST00000433310	ENST00000433310.6	0.72453	6103
ENST00000433351	ENST00000433351.7	53.85701	5339
ENST00000433355	ENST00000433355.6	9.02823	11660
ENST00000433360	ENST00000433360.6	15.04684	10547
ENST00000433384	ENST00000433384.6	0.72845	5276
ENST00000433419	ENST00000433419.2	1.15563	5227
ENST00000433688	ENST00000433688.2	35.01913	5716
ENST00000433712	ENST00000433712.6	0.07244	5291
ENST00000433866	ENST00000433866.7	196.45418	8649
ENST00000433881	ENST00000433881.5	9.99539	9928
ENST00000433931	ENST00000433931.7	0.69879	7075
ENST00000433976	ENST00000433976.7	3.2604	11192
ENST00000434009	ENST00000434009.5	1.59226	10644
ENST00000434061	ENST00000434061.6	6.02739	5026
ENST00000434116	ENST00000434116.6	3.1267	5474
ENST00000434377	ENST00000434377.6	1.03742	5197
ENST00000434410	ENST00000434410.5	1.28893	17064
ENST00000434423	ENST00000434423.5	15.93878	5842
ENST00000434436	ENST00000434436.8	13.03374	5678
ENST00000434452	ENST00000434452.5	0.50986	6978
ENST00000434457	ENST00000434457.7	24.99709	8143
ENST00000434687	ENST00000434687.6	7.718	9562
ENST00000434693	ENST00000434693.6	16.99919	8540
ENST00000434713	ENST00000434713.6	12.10343	5064
ENST00000434724	ENST00000434724.7	70.8766	7141
ENST00000434735	ENST00000434735.6	5.9867	5620
ENST00000434748	ENST00000434748.2	5.3036	5568
ENST00000434837	ENST00000434837.8	2.18568	10629
ENST00000434868	ENST00000434868.1	0.12076	6043
ENST00000434942	ENST00000434942.2	0.68428	5058
ENST00000435030	ENST00000435030.6	5.44899	6954
ENST00000435046	ENST00000435046.7	0.37758	5042
ENST00000435070	ENST00000435070.7	77.22794	6584
ENST00000435159	ENST00000435159.3	1.56982	5176
ENST00000435205	ENST00000435205.6	9.72733	11517
ENST00000435320	ENST00000435320.1	0.51321	6665
ENST00000435411	ENST00000435411.6	0.24151	11533
ENST00000435422	ENST00000435422.7	1.0265	9755
ENST00000435504	ENST00000435504.9	13.36881	12849
ENST00000435532	ENST00000435532.8	17.45805	5735
ENST00000435606	ENST00000435606.1	1.85317	8032
ENST00000435607	ENST00000435607.3	0.12076	7805
ENST00000435634	ENST00000435634.3	42.02296	5163
ENST00000435644	ENST00000435644.6	37.7773	6614
ENST00000435706	ENST00000435706.6	50.56692	5389
ENST00000435749	ENST00000435749.6	5.2142	5588
ENST00000435803	ENST00000435803.6	1.02642	17188
ENST00000435884	ENST00000435884.2	0.24151	5776
ENST00000435989	ENST00000435989.7	11.47179	6244
ENST00000436008	ENST00000436008.6	3.58975	6641
ENST00000436010	ENST00000436010.6	11.69461	7501
ENST00000436063	ENST00000436063.7	33.10415	5896
ENST00000436068	ENST00000436068.2	49.04851	11039
ENST00000436117	ENST00000436117.3	1.47094	6722
ENST00000436120	ENST00000436120.7	2.65319	5186
ENST00000436139	ENST00000436139.6	5.81222	6323
ENST00000436198	ENST00000436198.6	25.43445	19158
ENST00000436227	ENST00000436227.5	21.563	5269
ENST00000436233	ENST00000436233.9	28.30585	5500
ENST00000436346	ENST00000436346.7	14.59608	9751
ENST00000436367	ENST00000436367.6	6.15548	10557
ENST00000436441	ENST00000436441.5	1.72871	5730
ENST00000436443	ENST00000436443.5	10.51089	12084
ENST00000436587	ENST00000436587.7	18.46233	6275
ENST00000436636	ENST00000436636.7	32.6603	9892
ENST00000436639	ENST00000436639.7	5.33671	5664
ENST00000436759	ENST00000436759.6	6.23466	14787
ENST00000436788	ENST00000436788.2	6.06319	7592
ENST00000436792	ENST00000436792.6	15.59517	5011
ENST00000436909	ENST00000436909.8	2.97414	8121
ENST00000436978	ENST00000436978.5	2.24237	8573
ENST00000436985	ENST00000436985.7	0.95685	5564
ENST00000437043	ENST00000437043.8	0.12076	5131
ENST00000437099	ENST00000437099.6	3.95913	8003
ENST00000437131	ENST00000437131.2	42.17245	7732
ENST00000437212	ENST00000437212.8	0.06941	5516
ENST00000437398	ENST00000437398.5	13.20302	6674
ENST00000437621	ENST00000437621.6	2.24861	5701
ENST00000437626	ENST00000437626.5	1.66373	5032
ENST00000437633	ENST00000437633.6	8.85379	8326
ENST00000437721	ENST00000437721.1	0.36227	6852
ENST00000437809	ENST00000437809.5	1.59047	7713
ENST00000437844	ENST00000437844.6	5.74027	6246
ENST00000437932	ENST00000437932.5	0.98633	5713
ENST00000437941	ENST00000437941.6	1.57498	5843
ENST00000438032	ENST00000438032.6	26.97173	6406
ENST00000438066	ENST00000438066.2	56.44714	13500
ENST00000438097	ENST00000438097.6	4.15663	8939
ENST00000438120	ENST00000438120.5	36.67713	6377
ENST00000438146	ENST00000438146.7	7.94827	7224
ENST00000438150	ENST00000438150.2	1.24815	5171
ENST00000438166	ENST00000438166.7	10.37108	5812
ENST00000438257	ENST00000438257.9	1.44907	6017
ENST00000438447	ENST00000438447.2	4.81072	11984
ENST00000438707	ENST00000438707.5	0.98902	5528
ENST00000438724	ENST00000438724.5	19.16921	5152
ENST00000438737	ENST00000438737.3	45.01104	5258
ENST00000438773	ENST00000438773.4	13.24353	6899
ENST00000438828	ENST00000438828.4	3.97406	7974
ENST00000438926	ENST00000438926.6	0.12076	5567
ENST00000438934	ENST00000438934.5	1.44907	5492
ENST00000439128	ENST00000439128.6	2.62637	5653
ENST00000439140	ENST00000439140.6	0.12076	5702
ENST00000439151	ENST00000439151.7	6.87027	13042
ENST00000439174	ENST00000439174.7	28.49833	6249
ENST00000439326	ENST00000439326.8	5.434	6588
ENST00000439375	ENST00000439375.6	0.3602	13548
ENST00000439461	ENST00000439461.6	14.98171	6282
ENST00000439554	ENST00000439554.1	2.28842	7155
ENST00000439576	ENST00000439576.7	0.0966	8842
ENST00000439617	ENST00000439617.8	1.25619	7084
ENST00000439756	ENST00000439756.2	26.73562	5812
ENST00000439817	ENST00000439817.5	5.8059	5043
ENST00000439984	ENST00000439984.7	0.99536	6988
ENST00000439986	ENST00000439986.9	0.60378	6271
ENST00000440007	ENST00000440007.6	0.24151	7199
ENST00000440172	ENST00000440172.5	4.46313	12379
ENST00000440282	ENST00000440282.5	4.83635	6524
ENST00000440367	ENST00000440367.7	0.24151	5381
ENST00000440460	ENST00000440460.7	14.5599	5826
ENST00000440481	ENST00000440481.6	0.46676	6337
ENST00000440623	ENST00000440623.5	0.76852	5420
ENST00000440706	ENST00000440706.3	5.8808	7514
ENST00000440869	ENST00000440869.7	11.48583	9633
ENST00000440890	ENST00000440890.7	14.50348	5397
ENST00000440978	ENST00000440978.2	3.44313	5106
ENST00000441174	ENST00000441174.8	8.25963	5144
ENST00000441222	ENST00000441222.8	30.6993	7932
ENST00000441290	ENST00000441290.6	1.94314	8301
ENST00000441411	ENST00000441411.2	0.24151	5965
ENST00000441493	ENST00000441493.7	12.59485	9447
ENST00000441504	ENST00000441504.2	5.1414	6065
ENST00000441542	ENST00000441542.7	0.90782	10118
ENST00000441556	ENST00000441556.5	0.97143	5517
ENST00000441627	ENST00000441627.5	11.17904	5089
ENST00000441639	ENST00000441639.5	6.9197	5967
ENST00000441685	ENST00000441685.5	0.12076	5761
ENST00000441719	ENST00000441719.5	0.6428	8741
ENST00000441788	ENST00000441788.7	17.85706	5178
ENST00000441802	ENST00000441802.7	50.95752	14776
ENST00000441885	ENST00000441885.8	0.96605	7625
ENST00000442138	ENST00000442138.6	6.93741	5504
ENST00000442148	ENST00000442148.6	1.74088	5554
ENST00000442241	ENST00000442241.9	5.58316	5193
ENST00000442258	ENST00000442258.6	0.45823	7226
ENST00000442263	ENST00000442263.4	22.2737	15428
ENST00000442267	ENST00000442267.3	37.07198	5554
ENST00000442544	ENST00000442544.7	11.35434	10181
ENST00000442677	ENST00000442677.4	5.33636	8225
ENST00000442697	ENST00000442697.7	29.16579	5967
ENST00000443023	ENST00000443023.5	0.38892	6194
ENST00000443035	ENST00000443035.8	26.91359	8837
ENST00000443128	ENST00000443128.6	0.37498	5110
ENST00000443185	ENST00000443185.7	58.99571	8678
ENST00000443236	ENST00000443236.7	46.43742	5983
ENST00000443272	ENST00000443272.3	6.85917	8029
ENST00000443361	ENST00000443361.1	1.0868	6232
ENST00000443374	ENST00000443374.7	1.20756	12408
ENST00000443556	ENST00000443556.2	9.29741	8727
ENST00000443617	ENST00000443617.7	45.51004	15197
ENST00000443632	ENST00000443632.2	17.93526	6940
ENST00000443751	ENST00000443751.4	3.02615	6409
ENST00000443758	ENST00000443758.7	1.18945	9205
ENST00000443786	ENST00000443786.3	12.05058	5879
ENST00000443808	ENST00000443808.1	0.6053	5273
ENST00000443883	ENST00000443883.2	34.06458	7757
ENST00000444051	ENST00000444051.1	0.24151	9771
ENST00000444152	ENST00000444152.5	0.33805	5809
ENST00000444201	ENST00000444201.6	0.24151	5476
ENST00000444237	ENST00000444237.2	0.18199	5729
ENST00000444294	ENST00000444294.7	0.36227	9320
ENST00000444376	ENST00000444376.7	113.47636	6827
ENST00000444443	ENST00000444443.6	1.9277	6300
ENST00000444659	ENST00000444659.6	23.29856	6572
ENST00000444746	ENST00000444746.7	13.94007	14662
ENST00000444766	ENST00000444766.7	3.07199	5878
ENST00000444991	ENST00000444991.6	1.34989	9868
ENST00000445118	ENST00000445118.7	4.74813	6616
ENST00000445177	ENST00000445177.6	23.90335	6364
ENST00000445192	ENST00000445192.7	0.51321	5049
ENST00000445193	ENST00000445193.7	18.0896	7985
ENST00000445203	ENST00000445203.6	2.90262	6529
ENST00000445217	ENST00000445217.5	11.28906	6712
ENST00000445387	ENST00000445387.5	0.22632	7075
ENST00000445478	ENST00000445478.6	2.53163	5303
ENST00000445597	ENST00000445597.6	0.73239	10524
ENST00000445907	ENST00000445907.6	0.07478	5918
ENST00000446033	ENST00000446033.2	0.04025	5744
ENST00000446046	ENST00000446046.5	0.85557	7952
ENST00000446165	ENST00000446165.2	4.66297	6412
ENST00000446176	ENST00000446176.7	18.75123	5420
ENST00000446198	ENST00000446198.5	4.25687	6170
ENST00000446231	ENST00000446231.7	45.36847	16062
ENST00000446284	ENST00000446284.6	11.73508	8807
ENST00000446306	ENST00000446306.8	31.82751	12640
ENST00000446349	ENST00000446349.5	0.18533	8630
ENST00000446378	ENST00000446378.3	0.06038	12888
ENST00000446488	ENST00000446488.7	8.9779	5093
ENST00000446544	ENST00000446544.6	4.32955	5026
ENST00000446583	ENST00000446583.6	1.69058	5529
ENST00000446632	ENST00000446632.7	0.30189	5739
ENST00000446718	ENST00000446718.1	0.38902	6372
ENST00000446994	ENST00000446994.6	10.55772	5471
ENST00000446997	ENST00000446997.6	0.04025	5578
ENST00000447079	ENST00000447079.6	35.70675	8287
ENST00000447166	ENST00000447166.3	0.84529	16403
ENST00000447185	ENST00000447185.5	0.14378	5472
ENST00000447266	ENST00000447266.7	46.41216	6671
ENST00000447393	ENST00000447393.6	16.47888	6361
ENST00000447404	ENST00000447404.6	23.48814	6161
ENST00000447413	ENST00000447413.2	2.37702	5074
ENST00000447459	ENST00000447459.7	0.24151	5128
ENST00000447540	ENST00000447540.6	38.81135	11547
ENST00000447648	ENST00000447648.7	16.28286	6545
ENST00000447712	ENST00000447712.7	11.1818	5697
ENST00000447740	ENST00000447740.6	1.90118	5210
ENST00000447759	ENST00000447759.5	0.74288	5012
ENST00000447879	ENST00000447879.6	4.65838	6441
ENST00000447906	ENST00000447906.8	30.66372	7741
ENST00000448097	ENST00000448097.7	25.27033	6728
ENST00000448223	ENST00000448223.7	2.38239	5240
ENST00000448225	ENST00000448225.5	0.71471	6209
ENST00000448232	ENST00000448232.6	1.23157	6356
ENST00000448238	ENST00000448238.2	8.12881	8729
ENST00000448372	ENST00000448372.6	5.44561	8089
ENST00000448418	ENST00000448418.6	1.80296	5591
ENST00000448424	ENST00000448424.7	1.05654	6451
ENST00000448464	ENST00000448464.6	13.83477	5631
ENST00000448521	ENST00000448521.6	13.93881	9869
ENST00000448637	ENST00000448637.5	1.58333	5835
ENST00000448648	ENST00000448648.2	0.72453	5444
ENST00000448723	ENST00000448723.2	0.96605	7941
ENST00000448775	ENST00000448775.4	2.65662	5032
ENST00000448892	ENST00000448892.2	0.60378	5557
ENST00000448951	ENST00000448951.6	7.26016	8775
ENST00000449022	ENST00000449022.7	2.57095	5768
ENST00000449103	ENST00000449103.5	2.47843	6383
ENST00000449175	ENST00000449175.1	7.96987	5984
ENST00000449187	ENST00000449187.7	13.04761	5266
ENST00000449193	ENST00000449193.7	18.69606	6601
ENST00000449277	ENST00000449277.6	2.79933	5182
ENST00000449297	ENST00000449297.7	5.12811	17777
ENST00000449307	ENST00000449307.3	16.25349	7092
ENST00000449557	ENST00000449557.6	0.48561	5898
ENST00000449592	ENST00000449592.7	9.02792	7510
ENST00000449606	ENST00000449606.7	7.42733	5196
ENST00000449707	ENST00000449707.5	1.14954	5909
ENST00000449726	ENST00000449726.6	17.38644	7774
ENST00000449771	ENST00000449771.7	1.05534	6300
ENST00000449802	ENST00000449802.5	3.54648	10938
ENST00000449886	ENST00000449886.5	14.39005	5851
ENST00000449912	ENST00000449912.6	0.60378	8244
ENST00000449938	ENST00000449938.7	4.8873	5872
ENST00000449981	ENST00000449981.6	0.12076	12940
ENST00000450053	ENST00000450053.8	7.23618	8842
ENST00000450056	ENST00000450056.7	4.08107	11228
ENST00000450142	ENST00000450142.7	127.90529	5620
ENST00000450198	ENST00000450198.6	0.86097	5602
ENST00000450251	ENST00000450251.6	2.58175	6356
ENST00000450295	ENST00000450295.5	1.99775	5684
ENST00000450372	ENST00000450372.6	6.55365	6281
ENST00000450525	ENST00000450525.7	15.00774	5204
ENST00000450533	ENST00000450533.6	12.92617	7695
ENST00000450689	ENST00000450689.7	34.49127	6796
ENST00000450791	ENST00000450791.8	10.58187	8938
ENST00000450892	ENST00000450892.7	0.30189	5515
ENST00000450894	ENST00000450894.7	0.41986	5645
ENST00000451139	ENST00000451139.6	1.21626	5998
ENST00000451191	ENST00000451191.5	15.09538	7427
ENST00000451249	ENST00000451249.7	18.14219	5987
ENST00000451604	ENST00000451604.7	5.46056	7076
ENST00000451608	ENST00000451608.2	0.12076	5059
ENST00000451653	ENST00000451653.5	7.25097	5955
ENST00000451762	ENST00000451762.4	2.74774	6593
ENST00000451782	ENST00000451782.7	54.21184	5736
ENST00000452075	ENST00000452075.7	16.76731	8637
ENST00000452079	ENST00000452079.5	2.78934	6358
ENST00000452157	ENST00000452157.5	1.2607	5240
ENST00000452181	ENST00000452181.2	1.36856	6415
ENST00000452274	ENST00000452274.7	0.28771	6912
ENST00000452317	ENST00000452317.6	0.18137	5673
ENST00000452320	ENST00000452320.3	11.15009	8524
ENST00000452340	ENST00000452340.7	2.10287	5647
ENST00000452400	ENST00000452400.7	22.21904	8430
ENST00000452508	ENST00000452508.6	4.02433	13247
ENST00000452510	ENST00000452510.7	98.72594	5674
ENST00000452722	ENST00000452722.7	50.53813	8588
ENST00000452825	ENST00000452825.7	13.05285	6096
ENST00000452918	ENST00000452918.7	24.91291	6189
ENST00000452939	ENST00000452939.7	5.18092	5250
ENST00000453082	ENST00000453082.5	2.1648	6087
ENST00000453089	ENST00000453089.2	12.077	9542
ENST00000453097	ENST00000453097.7	22.26929	11764
ENST00000453190	ENST00000453190.7	23.32407	10553
ENST00000453196	ENST00000453196.6	4.17258	6858
ENST00000453220	ENST00000453220.5	0.12076	5877
ENST00000453304	ENST00000453304.6	30.30224	9642
ENST00000453318	ENST00000453318.6	0.68956	6393
ENST00000453357	ENST00000453357.6	1.21873	7002
ENST00000453372	ENST00000453372.7	8.69441	12639
ENST00000453424	ENST00000453424.7	0.36227	5615
ENST00000453444	ENST00000453444.6	6.31274	9158
ENST00000453514	ENST00000453514.6	20.54866	5100
ENST00000453654	ENST00000453654.6	0.18113	12928
ENST00000453779	ENST00000453779.6	1.40703	5685
ENST00000453960	ENST00000453960.7	20.1811	10343
ENST00000453981	ENST00000453981.5	0.03019	7237
ENST00000454175	ENST00000454175.1	3.86754	5626
ENST00000454264	ENST00000454264.6	2.47997	9926
ENST00000454309	ENST00000454309.7	4.46796	6725
ENST00000454337	ENST00000454337.1	0.48302	5326
ENST00000454349	ENST00000454349.7	40.75062	18280
ENST00000454389	ENST00000454389.6	3.44861	8079
ENST00000454575	ENST00000454575.6	9.72635	6985
ENST00000454652	ENST00000454652.6	11.84227	7380
ENST00000454682	ENST00000454682.6	11.13748	6387
ENST00000454741	ENST00000454741.5	2.24452	5064
ENST00000454775	ENST00000454775.5	0.83855	5019
ENST00000454781	ENST00000454781.6	1.36138	5817
ENST00000454784	ENST00000454784.10	3.54063	24669
ENST00000454872	ENST00000454872.6	2.70812	9807
ENST00000455036	ENST00000455036.8	53.92694	9938
ENST00000455322	ENST00000455322.7	4.04115	7874
ENST00000455528	ENST00000455528.5	1.20177	8394
ENST00000455537	ENST00000455537.7	14.33103	5779
ENST00000455566	ENST00000455566.6	16.75617	5374
ENST00000455600	ENST00000455600.1	7.39979	5636
ENST00000455756	ENST00000455756.6	0.12076	7927
ENST00000455833	ENST00000455833.7	7.48685	6179
ENST00000456197	ENST00000456197.2	2.96386	12675
ENST00000456211	ENST00000456211.8	1.31229	9506
ENST00000456283	ENST00000456283.7	13.67133	8752
ENST00000456315	ENST00000456315.7	6.49401	5299
ENST00000456331	ENST00000456331.6	15.63878	10090
ENST00000456367	ENST00000456367.5	0.21112	5072
ENST00000456517	ENST00000456517.2	0.82888	7399
ENST00000456523	ENST00000456523.3	0.12076	5234
ENST00000456556	ENST00000456556.5	9.28499	5428
ENST00000456746	ENST00000456746.5	0.22933	5147
ENST00000456774	ENST00000456774.5	0.15399	5859
ENST00000456883	ENST00000456883.7	0.21624	5497
ENST00000456903	ENST00000456903.8	4.29687	5218
ENST00000456993	ENST00000456993.7	1.83686	6168
ENST00000457054	ENST00000457054.6	6.28982	5962
ENST00000457056	ENST00000457056.6	6.0591	5155
ENST00000457062	ENST00000457062.6	0.24194	5282
ENST00000457268	ENST00000457268.5	0.95383	6309
ENST00000457361	ENST00000457361.5	1.03504	9350
ENST00000457474	ENST00000457474.6	1.0745	5291
ENST00000457511	ENST00000457511.7	3.38116	7046
ENST00000457542	ENST00000457542.7	7.41568	7182
ENST00000457718	ENST00000457718.6	0.55414	7656
ENST00000457866	ENST00000457866.6	6.99537	5549
ENST00000457928	ENST00000457928.7	32.50412	8182
ENST00000458001	ENST00000458001.2	0.96605	7169
ENST00000458013	ENST00000458013.7	14.02764	6441
ENST00000458035	ENST00000458035.3	1.44907	6348
ENST00000458141	ENST00000458141.6	8.71826	5551
ENST00000458178	ENST00000458178.2	4.10569	37852
ENST00000458235	ENST00000458235.7	7.08675	5386
ENST00000458258	ENST00000458258.5	1.03007	7995
ENST00000458420	ENST00000458420.7	26.79277	14202
ENST00000458470	ENST00000458470.5	0.06038	8611
ENST00000458537	ENST00000458537.7	7.70894	7182
ENST00000458595	ENST00000458595.5	26.24874	5977
ENST00000458659	ENST00000458659.3	9.72943	5961
ENST00000458705	ENST00000458705.6	4.83508	6084
ENST00000459625	ENST00000459625.5	2.48056	6414
ENST00000459629	ENST00000459629.1	6.88307	7937
ENST00000459797	ENST00000459797.2	2.76981	5844
ENST00000459813	ENST00000459813.2	1.89612	5133
ENST00000459854	ENST00000459854.5	21.08732	5038
ENST00000459877	ENST00000459877.1	0.25774	7597
ENST00000459889	ENST00000459889.5	1.34452	7992
ENST00000459993	ENST00000459993.5	24.01088	5099
ENST00000460006	ENST00000460006.6	41.09452	9076
ENST00000460012	ENST00000460012.7	64.242	6417
ENST00000460129	ENST00000460129.5	0.12076	9101
ENST00000460170	ENST00000460170.2	0.17807	5337
ENST00000460343	ENST00000460343.5	2.54467	7286
ENST00000460378	ENST00000460378.1	19.16287	5212
ENST00000460393	ENST00000460393.6	0.96605	5593
ENST00000460610	ENST00000460610.2	15.82019	7152
ENST00000460658	ENST00000460658.5	0.12866	5080
ENST00000460788	ENST00000460788.5	34.1617	5533
ENST00000460843	ENST00000460843.6	26.29246	5095
ENST00000460856	ENST00000460856.5	0.51204	6509
ENST00000460982	ENST00000460982.1	2.55888	5247
ENST00000461013	ENST00000461013.5	1.99669	10435
ENST00000461023	ENST00000461023.5	0.96301	6340
ENST00000461074	ENST00000461074.1	0.36227	7666
ENST00000461221	ENST00000461221.5	0.18822	5693
ENST00000461232	ENST00000461232.1	4.81982	5370
ENST00000461286	ENST00000461286.4	1.0868	5903
ENST00000461307	ENST00000461307.5	2.3273	5981
ENST00000461574	ENST00000461574.2	0.97832	7082
ENST00000461661	ENST00000461661.2	0.2078	5313
ENST00000461680	ENST00000461680.1	0.26612	5129
ENST00000461742	ENST00000461742.7	8.3461	9334
ENST00000461745	ENST00000461745.5	9.99304	8946
ENST00000461783	ENST00000461783.7	1.51344	6981
ENST00000461916	ENST00000461916.6	12.36731	6382
ENST00000461958	ENST00000461958.2	1.87688	5051
ENST00000462073	ENST00000462073.5	0.18974	5562
ENST00000462315	ENST00000462315.5	2.05895	6769
ENST00000462351	ENST00000462351.5	0.68242	5099
ENST00000462395	ENST00000462395.1	0.61326	7697
ENST00000462627	ENST00000462627.5	0.52444	8964
ENST00000462683	ENST00000462683.6	21.34631	6010
