gene_id	iso_ref	gene_ref	isoform_id	condition_1	condition_2	gene_biotype	iso_biotype	gene_overall_mean	gene_value_1	gene_value_2	gene_stderr_1	gene_stderr_2	gene_log2_fold_change	gene_q_value	iso_overall_mean	iso_value_1	iso_value_2	iso_stderr_1	iso_stderr_2	iso_log2_fold_change	iso_q_value	IF_overall	IF1	IF2	dIF	isoform_switch_q_value	gene_switch_q_value	PTC	ensembl_gene_name.x	ensembl_gene_name.y	ensembl_gene_name	gene_name
ENSG00000153147	isoComp_00214588	geneComp_00066826	transcript98923.chr4.nic	RO_D200	RO_D45	NA	NA	126.34847602801706	130.26166107757166	121.1767143236058	8.374691777028605	6.868704084130357	-0.10429173321014887	NA	16.20039855944478	9.773372163113285	30.436902343423377	0.595106160016102	0.45426008297482484	1.6378917277185854	NA	0.13094285714285714	0.07506666666666667	0.2522	0.1771333333333333	8.483355152100803e-5	8.483355152100803e-5	NA	SMARCA5	SMARCA5	SMARCA5	SMARCA5
ENSG00000153147	isoComp_00214588	geneComp_00066826	transcript98923.chr4.nic	RO_D200	RO_D45	NA	NA	126.34847602801706	130.26166107757166	121.1767143236058	8.374691777028605	6.868704084130357	-0.10429173321014887	NA	16.20039855944478	9.773372163113285	30.436902343423377	0.595106160016102	0.45426008297482484	1.6378917277185854	NA	0.13094285714285714	0.07506666666666667	0.2522	0.1771333333333333	8.483355152100803e-5	8.483355152100803e-5	NA	SMARCA5	SMARCA5	SMARCA5	SMARCA5
ENSG00000153147	isoComp_00214587	geneComp_00066826	transcript98913.chr4.nnic	RO_D200	RO_D45	NA	NA	126.34847602801706	130.26166107757166	121.1767143236058	8.374691777028605	6.868704084130357	-0.10429173321014887	NA	96.56606062855067	105.20333274720781	78.62840409965588	7.447724383749909	6.098179424486858	-0.42001158728473686	NA	0.7617714285714285	0.8069333333333333	0.6480999999999999	-0.15883333333333338	0.028235299465076164	8.483355152100803e-5	NA	SMARCA5	SMARCA5	SMARCA5	SMARCA5
ENSG00000153147	isoComp_00214588	geneComp_00066826	transcript98923.chr4.nic	RO_D200	RO_D45	NA	NA	126.34847602801706	130.26166107757166	121.1767143236058	8.374691777028605	6.868704084130357	-0.10429173321014887	NA	16.20039855944478	9.773372163113285	30.436902343423377	0.595106160016102	0.45426008297482484	1.6378917277185854	NA	0.13094285714285714	0.07506666666666667	0.2522	0.1771333333333333	8.483355152100803e-5	8.483355152100803e-5	NA	SMARCA5	SMARCA5	SMARCA5	SMARCA5
ENSG00000153147	isoComp_00214587	geneComp_00066826	transcript98913.chr4.nnic	RO_D200	RO_D45	NA	NA	126.34847602801706	130.26166107757166	121.1767143236058	8.374691777028605	6.868704084130357	-0.10429173321014887	NA	96.56606062855067	105.20333274720781	78.62840409965588	7.447724383749909	6.098179424486858	-0.42001158728473686	NA	0.7617714285714285	0.8069333333333333	0.6480999999999999	-0.15883333333333338	0.028235299465076164	8.483355152100803e-5	NA	SMARCA5	SMARCA5	SMARCA5	SMARCA5
ENSG00000155816	isoComp_00215538	geneComp_00067044	transcript284951.chr1.nnic	RO_D200	RO_D45	NA	NA	32.34234607034124	34.58587446519286	34.840967936088404	2.17262416928812	1.9766429036506847	0.010598717750049011	NA	5.732475493739081	7.824717410081561	2.4026773380543998	0.015112810454841634	0.02540208289773771	-1.699246251048771	NA	0.18107142857142858	0.2281	0.06925	-0.15885	0.03844982877403467	0.03844982877403467	NA	FMN2	FMN2	FMN2	FMN2
ENSG00000155816	isoComp_00215538	geneComp_00067044	transcript284951.chr1.nnic	RO_D200	RO_D45	NA	NA	32.34234607034124	34.58587446519286	34.840967936088404	2.17262416928812	1.9766429036506847	0.010598717750049011	NA	5.732475493739081	7.824717410081561	2.4026773380543998	0.015112810454841634	0.02540208289773771	-1.699246251048771	NA	0.18107142857142858	0.2281	0.06925	-0.15885	0.03844982877403467	0.03844982877403467	NA	FMN2	FMN2	FMN2	FMN2
ENSG00000155816	isoComp_00215538	geneComp_00067044	transcript284951.chr1.nnic	RO_D200	RO_D45	NA	NA	32.34234607034124	34.58587446519286	34.840967936088404	2.17262416928812	1.9766429036506847	0.010598717750049011	NA	5.732475493739081	7.824717410081561	2.4026773380543998	0.015112810454841634	0.02540208289773771	-1.699246251048771	NA	0.18107142857142858	0.2281	0.06925	-0.15885	0.03844982877403467	0.03844982877403467	NA	FMN2	FMN2	FMN2	FMN2
ENSG00000155957	isoComp_00215594	geneComp_00067058	ENST00000538217.1	RO_D200	RO_D45	NA	NA	63.09216080153144	62.01479654922473	56.56855793789899	5.139284616684363	7.3093178841533115	-0.13258969176386443	NA	15.181845655159186	21.731486285823937	7.927919835108508	1.15362317560645	2.0664368920025744	-1.4536176711031912	NA	0.24084285714285714	0.3522	0.13774999999999998	-0.21445000000000003	0.006231792127567135	0.006231792127567135	NA	TMBIM4	TMBIM4	TMBIM4	TMBIM4
ENSG00000155957	isoComp_00215594	geneComp_00067058	ENST00000538217.1	RO_D200	RO_D45	NA	NA	63.09216080153144	62.01479654922473	56.56855793789899	5.139284616684363	7.3093178841533115	-0.13258969176386443	NA	15.181845655159186	21.731486285823937	7.927919835108508	1.15362317560645	2.0664368920025744	-1.4536176711031912	NA	0.24084285714285714	0.3522	0.13774999999999998	-0.21445000000000003	0.006231792127567135	0.006231792127567135	NA	TMBIM4	TMBIM4	TMBIM4	TMBIM4
ENSG00000155957	isoComp_00215594	geneComp_00067058	ENST00000538217.1	RO_D200	RO_D45	NA	NA	63.09216080153144	62.01479654922473	56.56855793789899	5.139284616684363	7.3093178841533115	-0.13258969176386443	NA	15.181845655159186	21.731486285823937	7.927919835108508	1.15362317560645	2.0664368920025744	-1.4536176711031912	NA	0.24084285714285714	0.3522	0.13774999999999998	-0.21445000000000003	0.006231792127567135	0.006231792127567135	NA	TMBIM4	TMBIM4	TMBIM4	TMBIM4
ENSG00000155957	isoComp_00215594	geneComp_00067058	ENST00000538217.1	RO_D200	RO_D45	NA	NA	63.09216080153144	62.01479654922473	56.56855793789899	5.139284616684363	7.3093178841533115	-0.13258969176386443	NA	15.181845655159186	21.731486285823937	7.927919835108508	1.15362317560645	2.0664368920025744	-1.4536176711031912	NA	0.24084285714285714	0.3522	0.13774999999999998	-0.21445000000000003	0.006231792127567135	0.006231792127567135	NA	TMBIM4	TMBIM4	TMBIM4	TMBIM4
ENSG00000156381	isoComp_00215786	geneComp_00067103	ENST00000560748.5	RO_D200	RO_D45	NA	NA	24.259169467893567	20.670865316186248	30.23594571340222	0.7024290571040908	1.2523724357392998	0.5484452194942703	NA	10.908542404142443	5.263361192203469	19.816726877487213	0.14394611805610152	1.3613334799566663	1.9106518071397676	NA	0.42332857142857144	0.25566666666666665	0.6547000000000001	0.3990333333333334	0.006428395746392233	0.006428395746392233	FALSE	ANKRD9	ANKRD9	ANKRD9	ANKRD9
ENSG00000156381	isoComp_00215786	geneComp_00067103	ENST00000560748.5	RO_D200	RO_D45	NA	NA	24.259169467893567	20.670865316186248	30.23594571340222	0.7024290571040908	1.2523724357392998	0.5484452194942703	NA	10.908542404142443	5.263361192203469	19.816726877487213	0.14394611805610152	1.3613334799566663	1.9106518071397676	NA	0.42332857142857144	0.25566666666666665	0.6547000000000001	0.3990333333333334	0.006428395746392233	0.006428395746392233	FALSE	ANKRD9	ANKRD9	ANKRD9	ANKRD9
ENSG00000156381	isoComp_00215786	geneComp_00067103	ENST00000560748.5	RO_D200	RO_D45	NA	NA	24.259169467893567	20.670865316186248	30.23594571340222	0.7024290571040908	1.2523724357392998	0.5484452194942703	NA	10.908542404142443	5.263361192203469	19.816726877487213	0.14394611805610152	1.3613334799566663	1.9106518071397676	NA	0.42332857142857144	0.25566666666666665	0.6547000000000001	0.3990333333333334	0.006428395746392233	0.006428395746392233	FALSE	ANKRD9	ANKRD9	ANKRD9	ANKRD9
ENSG00000156587	isoComp_00215905	geneComp_00067128	ENST00000287156.9	RO_D200	RO_D45	NA	NA	125.84948269017643	125.35564238196477	124.36019798531139	2.1331849476779796	1.6806544618418542	-0.011501195008709273	NA	101.64702303979725	106.6661309767472	86.72109563078351	0.6384880010730409	1.450911904690301	-0.29861616641173205	NA	0.8072857142857143	0.8512333333333333	0.6976	-0.1536333333333333	0.03629943422122068	0.03629943422122068	FALSE	UBE2L6	UBE2L6	UBE2L6	UBE2L6
ENSG00000156587	isoComp_00215905	geneComp_00067128	ENST00000287156.9	RO_D200	RO_D45	NA	NA	125.84948269017643	125.35564238196477	124.36019798531139	2.1331849476779796	1.6806544618418542	-0.011501195008709273	NA	101.64702303979725	106.6661309767472	86.72109563078351	0.6384880010730409	1.450911904690301	-0.29861616641173205	NA	0.8072857142857143	0.8512333333333333	0.6976	-0.1536333333333333	0.03629943422122068	0.03629943422122068	FALSE	UBE2L6	UBE2L6	UBE2L6	UBE2L6
ENSG00000156587	isoComp_00215906	geneComp_00067128	ENST00000340573.8	RO_D200	RO_D45	NA	NA	125.84948269017643	125.35564238196477	124.36019798531139	2.1331849476779796	1.6806544618418542	-0.011501195008709273	NA	24.202459650379183	18.689511405217562	37.63910235452788	1.4947467214651804	3.131566366532148	1.0096148931821058	NA	0.19271428571428573	0.14876666666666666	0.3024	0.15363333333333334	0.03791373196004701	0.03629943422122068	FALSE	UBE2L6	UBE2L6	UBE2L6	UBE2L6
ENSG00000156587	isoComp_00215906	geneComp_00067128	ENST00000340573.8	RO_D200	RO_D45	NA	NA	125.84948269017643	125.35564238196477	124.36019798531139	2.1331849476779796	1.6806544618418542	-0.011501195008709273	NA	24.202459650379183	18.689511405217562	37.63910235452788	1.4947467214651804	3.131566366532148	1.0096148931821058	NA	0.19271428571428573	0.14876666666666666	0.3024	0.15363333333333334	0.03791373196004701	0.03629943422122068	FALSE	UBE2L6	UBE2L6	UBE2L6	UBE2L6
ENSG00000156587	isoComp_00215906	geneComp_00067128	ENST00000340573.8	RO_D200	RO_D45	NA	NA	125.84948269017643	125.35564238196477	124.36019798531139	2.1331849476779796	1.6806544618418542	-0.011501195008709273	NA	24.202459650379183	18.689511405217562	37.63910235452788	1.4947467214651804	3.131566366532148	1.0096148931821058	NA	0.19271428571428573	0.14876666666666666	0.3024	0.15363333333333334	0.03791373196004701	0.03629943422122068	FALSE	UBE2L6	UBE2L6	UBE2L6	UBE2L6
ENSG00000156587	isoComp_00215905	geneComp_00067128	ENST00000287156.9	RO_D200	RO_D45	NA	NA	125.84948269017643	125.35564238196477	124.36019798531139	2.1331849476779796	1.6806544618418542	-0.011501195008709273	NA	101.64702303979725	106.6661309767472	86.72109563078351	0.6384880010730409	1.450911904690301	-0.29861616641173205	NA	0.8072857142857143	0.8512333333333333	0.6976	-0.1536333333333333	0.03629943422122068	0.03629943422122068	FALSE	UBE2L6	UBE2L6	UBE2L6	UBE2L6
ENSG00000156860	isoComp_00215999	geneComp_00067147	ENST00000356166.11	RO_D200	RO_D45	NA	NA	74.04964216334493	75.56134350948841	84.22430507422962	0.11151355444647086	15.827298900271442	0.15656863041920213	NA	37.34219184751094	34.61804965922687	54.70729950821787	0.6811073972382141	11.396433379067107	0.6600558963604816	NA	0.4920428571428571	0.45813333333333334	0.6469499999999999	0.18881666666666658	0.046248974144441825	0.046248974144441825	FALSE	FBRS	FBRS	FBRS	FBRS
ENSG00000156860	isoComp_00215998	geneComp_00067147	ENST00000287468.5	RO_D200	RO_D45	NA	NA	74.04964216334493	75.56134350948841	84.22430507422962	0.11151355444647086	15.827298900271442	0.15656863041920213	NA	36.44334785704242	40.534575320050855	29.40114377371019	0.8395786600321244	4.3150037289027665	-0.46314601084648027	NA	0.5043428571428572	0.5364333333333333	0.3519	-0.18453333333333333	0.04640984909570556	0.046248974144441825	FALSE	FBRS	FBRS	FBRS	FBRS
ENSG00000156860	isoComp_00215998	geneComp_00067147	ENST00000287468.5	RO_D200	RO_D45	NA	NA	74.04964216334493	75.56134350948841	84.22430507422962	0.11151355444647086	15.827298900271442	0.15656863041920213	NA	36.44334785704242	40.534575320050855	29.40114377371019	0.8395786600321244	4.3150037289027665	-0.46314601084648027	NA	0.5043428571428572	0.5364333333333333	0.3519	-0.18453333333333333	0.04640984909570556	0.046248974144441825	FALSE	FBRS	FBRS	FBRS	FBRS
ENSG00000156860	isoComp_00215999	geneComp_00067147	ENST00000356166.11	RO_D200	RO_D45	NA	NA	74.04964216334493	75.56134350948841	84.22430507422962	0.11151355444647086	15.827298900271442	0.15656863041920213	NA	37.34219184751094	34.61804965922687	54.70729950821787	0.6811073972382141	11.396433379067107	0.6600558963604816	NA	0.4920428571428571	0.45813333333333334	0.6469499999999999	0.18881666666666658	0.046248974144441825	0.046248974144441825	FALSE	FBRS	FBRS	FBRS	FBRS
ENSG00000156860	isoComp_00215999	geneComp_00067147	ENST00000356166.11	RO_D200	RO_D45	NA	NA	74.04964216334493	75.56134350948841	84.22430507422962	0.11151355444647086	15.827298900271442	0.15656863041920213	NA	37.34219184751094	34.61804965922687	54.70729950821787	0.6811073972382141	11.396433379067107	0.6600558963604816	NA	0.4920428571428571	0.45813333333333334	0.6469499999999999	0.18881666666666658	0.046248974144441825	0.046248974144441825	FALSE	FBRS	FBRS	FBRS	FBRS
ENSG00000156860	isoComp_00215998	geneComp_00067147	ENST00000287468.5	RO_D200	RO_D45	NA	NA	74.04964216334493	75.56134350948841	84.22430507422962	0.11151355444647086	15.827298900271442	0.15656863041920213	NA	36.44334785704242	40.534575320050855	29.40114377371019	0.8395786600321244	4.3150037289027665	-0.46314601084648027	NA	0.5043428571428572	0.5364333333333333	0.3519	-0.18453333333333333	0.04640984909570556	0.046248974144441825	FALSE	FBRS	FBRS	FBRS	FBRS
ENSG00000157110	isoComp_00216109	geneComp_00067176	ENST00000397323.9	RO_D200	RO_D45	NA	NA	29.92824903523592	35.961973374364156	30.921604431817414	2.303982729272462	4.140253665922204	-0.21779163756257497	NA	10.021945064733965	14.532257958494917	5.38488850396878	1.2086330851929876	0.7414955855678048	-1.4305862431429477	NA	0.33444285714285715	0.40313333333333334	0.17404999999999998	-0.22908333333333336	0.025279558759173718	0.014692447987998404	TRUE	RBPMS	RBPMS	RBPMS	RBPMS
ENSG00000157110	isoComp_00216109	geneComp_00067176	ENST00000397323.9	RO_D200	RO_D45	NA	NA	29.92824903523592	35.961973374364156	30.921604431817414	2.303982729272462	4.140253665922204	-0.21779163756257497	NA	10.021945064733965	14.532257958494917	5.38488850396878	1.2086330851929876	0.7414955855678048	-1.4305862431429477	NA	0.33444285714285715	0.40313333333333334	0.17404999999999998	-0.22908333333333336	0.025279558759173718	0.014692447987998404	TRUE	RBPMS	RBPMS	RBPMS	RBPMS
ENSG00000157110	isoComp_00216114	geneComp_00067176	transcript14575.chr8.nic	RO_D200	RO_D45	NA	NA	29.92824903523592	35.961973374364156	30.921604431817414	2.303982729272462	4.140253665922204	-0.21779163756257497	NA	2.6722947525972187	0.58492034570441	6.786924768608376	0.31261596919396906	1.97606161298642	3.5141137314826416	NA	0.09348571428571428	0.015333333333333334	0.21475	0.19941666666666666	0.014692447987998404	0.014692447987998404	NA	RBPMS	RBPMS	RBPMS	RBPMS
ENSG00000157110	isoComp_00216114	geneComp_00067176	transcript14575.chr8.nic	RO_D200	RO_D45	NA	NA	29.92824903523592	35.961973374364156	30.921604431817414	2.303982729272462	4.140253665922204	-0.21779163756257497	NA	2.6722947525972187	0.58492034570441	6.786924768608376	0.31261596919396906	1.97606161298642	3.5141137314826416	NA	0.09348571428571428	0.015333333333333334	0.21475	0.19941666666666666	0.014692447987998404	0.014692447987998404	NA	RBPMS	RBPMS	RBPMS	RBPMS
ENSG00000157110	isoComp_00216114	geneComp_00067176	transcript14575.chr8.nic	RO_D200	RO_D45	NA	NA	29.92824903523592	35.961973374364156	30.921604431817414	2.303982729272462	4.140253665922204	-0.21779163756257497	NA	2.6722947525972187	0.58492034570441	6.786924768608376	0.31261596919396906	1.97606161298642	3.5141137314826416	NA	0.09348571428571428	0.015333333333333334	0.21475	0.19941666666666666	0.014692447987998404	0.014692447987998404	NA	RBPMS	RBPMS	RBPMS	RBPMS
ENSG00000157110	isoComp_00216109	geneComp_00067176	ENST00000397323.9	RO_D200	RO_D45	NA	NA	29.92824903523592	35.961973374364156	30.921604431817414	2.303982729272462	4.140253665922204	-0.21779163756257497	NA	10.021945064733965	14.532257958494917	5.38488850396878	1.2086330851929876	0.7414955855678048	-1.4305862431429477	NA	0.33444285714285715	0.40313333333333334	0.17404999999999998	-0.22908333333333336	0.025279558759173718	0.014692447987998404	TRUE	RBPMS	RBPMS	RBPMS	RBPMS
ENSG00000157778	isoComp_00216365	geneComp_00067237	ENST00000404674.7	RO_D200	RO_D45	NA	NA	121.51025125522214	113.4391583728008	131.47510695261437	2.9890273154575135	11.481156502446842	0.2128534913161233	NA	32.83062563803476	23.810325537538215	48.37360671451707	0.9818243808385517	4.215602448122592	1.0223251880420283	NA	0.2662	0.20973333333333333	0.36795	0.15821666666666667	0.00834598168107433	0.00834598168107433	FALSE	PSMG3	PSMG3	PSMG3	PSMG3
ENSG00000157778	isoComp_00216365	geneComp_00067237	ENST00000404674.7	RO_D200	RO_D45	NA	NA	121.51025125522214	113.4391583728008	131.47510695261437	2.9890273154575135	11.481156502446842	0.2128534913161233	NA	32.83062563803476	23.810325537538215	48.37360671451707	0.9818243808385517	4.215602448122592	1.0223251880420283	NA	0.2662	0.20973333333333333	0.36795	0.15821666666666667	0.00834598168107433	0.00834598168107433	FALSE	PSMG3	PSMG3	PSMG3	PSMG3
ENSG00000157778	isoComp_00216365	geneComp_00067237	ENST00000404674.7	RO_D200	RO_D45	NA	NA	121.51025125522214	113.4391583728008	131.47510695261437	2.9890273154575135	11.481156502446842	0.2128534913161233	NA	32.83062563803476	23.810325537538215	48.37360671451707	0.9818243808385517	4.215602448122592	1.0223251880420283	NA	0.2662	0.20973333333333333	0.36795	0.15821666666666667	0.00834598168107433	0.00834598168107433	FALSE	PSMG3	PSMG3	PSMG3	PSMG3
ENSG00000157796	isoComp_00216375	geneComp_00067239	ENST00000512588.5	RO_D200	RO_D45	NA	NA	59.956508815351214	70.29365182212277	37.83617409261164	5.441109378081441	6.858883637718332	-0.8934521658586311	NA	41.38663179397405	57.51316338428717	14.417264174573507	5.205456914744759	3.0758012609045697	-1.9953452672402407	NA	0.6477142857142857	0.8165	0.37875000000000003	-0.43775	1.433737374780907e-9	1.433737374780907e-9	NA	WDR19	WDR19	WDR19	WDR19
ENSG00000157796	isoComp_00216371	geneComp_00067239	ENST00000399820.8	RO_D200	RO_D45	NA	NA	59.956508815351214	70.29365182212277	37.83617409261164	5.441109378081441	6.858883637718332	-0.8934521658586311	NA	16.57769820030083	11.369761887408034	20.745388267503653	0.02590877457067143	2.672487442159948	0.8670155497455623	NA	0.31507142857142856	0.16366666666666665	0.55365	0.38998333333333335	2.4796951110141026e-6	1.433737374780907e-9	FALSE	WDR19	WDR19	WDR19	WDR19
ENSG00000157796	isoComp_00216375	geneComp_00067239	ENST00000512588.5	RO_D200	RO_D45	NA	NA	59.956508815351214	70.29365182212277	37.83617409261164	5.441109378081441	6.858883637718332	-0.8934521658586311	NA	41.38663179397405	57.51316338428717	14.417264174573507	5.205456914744759	3.0758012609045697	-1.9953452672402407	NA	0.6477142857142857	0.8165	0.37875000000000003	-0.43775	1.433737374780907e-9	1.433737374780907e-9	NA	WDR19	WDR19	WDR19	WDR19
ENSG00000157796	isoComp_00216371	geneComp_00067239	ENST00000399820.8	RO_D200	RO_D45	NA	NA	59.956508815351214	70.29365182212277	37.83617409261164	5.441109378081441	6.858883637718332	-0.8934521658586311	NA	16.57769820030083	11.369761887408034	20.745388267503653	0.02590877457067143	2.672487442159948	0.8670155497455623	NA	0.31507142857142856	0.16366666666666665	0.55365	0.38998333333333335	2.4796951110141026e-6	1.433737374780907e-9	FALSE	WDR19	WDR19	WDR19	WDR19
ENSG00000157796	isoComp_00216371	geneComp_00067239	ENST00000399820.8	RO_D200	RO_D45	NA	NA	59.956508815351214	70.29365182212277	37.83617409261164	5.441109378081441	6.858883637718332	-0.8934521658586311	NA	16.57769820030083	11.369761887408034	20.745388267503653	0.02590877457067143	2.672487442159948	0.8670155497455623	NA	0.31507142857142856	0.16366666666666665	0.55365	0.38998333333333335	2.4796951110141026e-6	1.433737374780907e-9	FALSE	WDR19	WDR19	WDR19	WDR19
ENSG00000157796	isoComp_00216375	geneComp_00067239	ENST00000512588.5	RO_D200	RO_D45	NA	NA	59.956508815351214	70.29365182212277	37.83617409261164	5.441109378081441	6.858883637718332	-0.8934521658586311	NA	41.38663179397405	57.51316338428717	14.417264174573507	5.205456914744759	3.0758012609045697	-1.9953452672402407	NA	0.6477142857142857	0.8165	0.37875000000000003	-0.43775	1.433737374780907e-9	1.433737374780907e-9	NA	WDR19	WDR19	WDR19	WDR19
ENSG00000158292	isoComp_00216581	geneComp_00067293	transcript12864.chr1.nic	RO_D200	RO_D45	NA	NA	46.5015612428252	52.1570256878683	36.39901606637844	5.55611657996778	2.0100140392537007	-0.5188424269295984	NA	2.942140062409817	0.5688754662432837	6.024142105907014	0.17864707125202872	0.13529893630677223	3.3818237537667253	NA	0.07237142857142857	0.010466666666666666	0.1658	0.15533333333333332	0.00833909948857666	0.0070987590221448	NA	GPR153	GPR153	GPR153	GPR153
ENSG00000158292	isoComp_00216581	geneComp_00067293	transcript12864.chr1.nic	RO_D200	RO_D45	NA	NA	46.5015612428252	52.1570256878683	36.39901606637844	5.55611657996778	2.0100140392537007	-0.5188424269295984	NA	2.942140062409817	0.5688754662432837	6.024142105907014	0.17864707125202872	0.13529893630677223	3.3818237537667253	NA	0.07237142857142857	0.010466666666666666	0.1658	0.15533333333333332	0.00833909948857666	0.0070987590221448	NA	GPR153	GPR153	GPR153	GPR153
ENSG00000158292	isoComp_00216579	geneComp_00067293	ENST00000377893.3	RO_D200	RO_D45	NA	NA	46.5015612428252	52.1570256878683	36.39901606637844	5.55611657996778	2.0100140392537007	-0.5188424269295984	NA	43.427160193137254	51.49194408981905	30.13897027254383	5.318613853946774	2.005442328497322	-0.7725181637941482	NA	0.9245285714285715	0.9879333333333333	0.8275	-0.16043333333333332	0.0070987590221448	0.0070987590221448	FALSE	GPR153	GPR153	GPR153	GPR153
ENSG00000158292	isoComp_00216579	geneComp_00067293	ENST00000377893.3	RO_D200	RO_D45	NA	NA	46.5015612428252	52.1570256878683	36.39901606637844	5.55611657996778	2.0100140392537007	-0.5188424269295984	NA	43.427160193137254	51.49194408981905	30.13897027254383	5.318613853946774	2.005442328497322	-0.7725181637941482	NA	0.9245285714285715	0.9879333333333333	0.8275	-0.16043333333333332	0.0070987590221448	0.0070987590221448	FALSE	GPR153	GPR153	GPR153	GPR153
ENSG00000158292	isoComp_00216579	geneComp_00067293	ENST00000377893.3	RO_D200	RO_D45	NA	NA	46.5015612428252	52.1570256878683	36.39901606637844	5.55611657996778	2.0100140392537007	-0.5188424269295984	NA	43.427160193137254	51.49194408981905	30.13897027254383	5.318613853946774	2.005442328497322	-0.7725181637941482	NA	0.9245285714285715	0.9879333333333333	0.8275	-0.16043333333333332	0.0070987590221448	0.0070987590221448	FALSE	GPR153	GPR153	GPR153	GPR153
ENSG00000158292	isoComp_00216581	geneComp_00067293	transcript12864.chr1.nic	RO_D200	RO_D45	NA	NA	46.5015612428252	52.1570256878683	36.39901606637844	5.55611657996778	2.0100140392537007	-0.5188424269295984	NA	2.942140062409817	0.5688754662432837	6.024142105907014	0.17864707125202872	0.13529893630677223	3.3818237537667253	NA	0.07237142857142857	0.010466666666666666	0.1658	0.15533333333333332	0.00833909948857666	0.0070987590221448	NA	GPR153	GPR153	GPR153	GPR153
ENSG00000159082	isoComp_00216935	geneComp_00067364	ENST00000382491.7	RO_D200	RO_D45	NA	NA	36.04188821301687	52.705939158638365	13.61693727398562	2.365645661464161	0.2673007404476513	-1.9517778949412363	NA	1.4682004925541123	0.27880124818134866	2.4868648714478843	0.014429081697612802	0.4390666583386566	3.111968863157618	NA	0.07328571428571429	0.005333333333333333	0.18205	0.17671666666666666	0.006440413673617792	0.006440413673617792	FALSE	SYNJ1	SYNJ1	SYNJ1	SYNJ1
ENSG00000159082	isoComp_00216935	geneComp_00067364	ENST00000382491.7	RO_D200	RO_D45	NA	NA	36.04188821301687	52.705939158638365	13.61693727398562	2.365645661464161	0.2673007404476513	-1.9517778949412363	NA	1.4682004925541123	0.27880124818134866	2.4868648714478843	0.014429081697612802	0.4390666583386566	3.111968863157618	NA	0.07328571428571429	0.005333333333333333	0.18205	0.17671666666666666	0.006440413673617792	0.006440413673617792	FALSE	SYNJ1	SYNJ1	SYNJ1	SYNJ1
ENSG00000159082	isoComp_00216935	geneComp_00067364	ENST00000382491.7	RO_D200	RO_D45	NA	NA	36.04188821301687	52.705939158638365	13.61693727398562	2.365645661464161	0.2673007404476513	-1.9517778949412363	NA	1.4682004925541123	0.27880124818134866	2.4868648714478843	0.014429081697612802	0.4390666583386566	3.111968863157618	NA	0.07328571428571429	0.005333333333333333	0.18205	0.17671666666666666	0.006440413673617792	0.006440413673617792	FALSE	SYNJ1	SYNJ1	SYNJ1	SYNJ1
ENSG00000159322	isoComp_00217056	geneComp_00067397	ENST00000311669.12	RO_D200	RO_D45	NA	NA	22.205367666760576	27.2744863246572	19.971056662374828	0.9910394324985665	0.090726093193636	-0.44944800336897484	NA	5.405590757959887	4.212867294449248	8.326821605240298	0.22713414106245758	0.4567387751105736	0.9812745537091663	NA	0.2575142857142857	0.1543	0.41685	0.26255	0.04481320827937279	0.04481320827937279	FALSE	ADPGK	ADPGK	ADPGK	ADPGK
ENSG00000159322	isoComp_00217056	geneComp_00067397	ENST00000311669.12	RO_D200	RO_D45	NA	NA	22.205367666760576	27.2744863246572	19.971056662374828	0.9910394324985665	0.090726093193636	-0.44944800336897484	NA	5.405590757959887	4.212867294449248	8.326821605240298	0.22713414106245758	0.4567387751105736	0.9812745537091663	NA	0.2575142857142857	0.1543	0.41685	0.26255	0.04481320827937279	0.04481320827937279	FALSE	ADPGK	ADPGK	ADPGK	ADPGK
ENSG00000159322	isoComp_00217056	geneComp_00067397	ENST00000311669.12	RO_D200	RO_D45	NA	NA	22.205367666760576	27.2744863246572	19.971056662374828	0.9910394324985665	0.090726093193636	-0.44944800336897484	NA	5.405590757959887	4.212867294449248	8.326821605240298	0.22713414106245758	0.4567387751105736	0.9812745537091663	NA	0.2575142857142857	0.1543	0.41685	0.26255	0.04481320827937279	0.04481320827937279	FALSE	ADPGK	ADPGK	ADPGK	ADPGK
ENSG00000159346	isoComp_00217071	geneComp_00067400	ENST00000340990.10	RO_D200	RO_D45	NA	NA	120.02668907031213	107.90222555780623	124.47367513427707	8.558904801052064	23.83909512740501	0.20609823934643043	NA	83.43734668022512	70.2652660525996	103.10006869188081	3.6310567790453456	18.30768638958134	0.553096303091295	NA	0.6974285714285714	0.6541333333333333	0.8306	0.17646666666666666	0.011734850253658214	0.011734850253658214	FALSE	ADIPOR1	ADIPOR1	ADIPOR1	ADIPOR1
ENSG00000159346	isoComp_00217071	geneComp_00067400	ENST00000340990.10	RO_D200	RO_D45	NA	NA	120.02668907031213	107.90222555780623	124.47367513427707	8.558904801052064	23.83909512740501	0.20609823934643043	NA	83.43734668022512	70.2652660525996	103.10006869188081	3.6310567790453456	18.30768638958134	0.553096303091295	NA	0.6974285714285714	0.6541333333333333	0.8306	0.17646666666666666	0.011734850253658214	0.011734850253658214	FALSE	ADIPOR1	ADIPOR1	ADIPOR1	ADIPOR1
